asdf_id,imds,rank_imds,poblacion_2020,urbano_2012,sdg1_1_ee,sdg1_1_nbi,sdg1_2_pm,sdg1_4_ssb,sdg2_2_dm,sdg2_2_smu,sdg2_4_su,sdg2_4_t,sdg3_1_p,sdg3_2_mi,sdg3_2_mn,sdg3_3_c,sdg3_3_d,sdg3_3_m,sdg3_3_t,sdg3_3_vih,sdg3_7_fa,sdg4_1_ash,sdg4_1_asm,sdg4_4_es,sdg4_6_alfab,sdg4_c_pci,sdg4_c_pcs,sdg5_1_paes,sdg5_1_pej,sdg5_1_ppm,sdg5_5_pp,sdg6_1_ca,sdg6_2_cs,sdg6_3_tar,sdg7_1_cee,sdg7_1_cep,sdg7_1_elc,sdg7_3_ecep,sdg8_4_mcc,sdg8_5_ph,sdg8_5_pm,sdg8_6_hnn,sdg8_6_mnn,sdg8_10_b,sdg8_11_mm,sdg9_1_rutas,sdg9_5_c,sdg9_5_pt,sdg9_c_crdm,sdg9_c_rb,sdg10_2_egini,sdg10_2_ge,sdg10_2_nhe,sdg11_1_h,sdg11_1_sss,sdg11_2_atc,sdg13_1_vcc,sdg13_2_ectp,sdg13_2_td,sdg15_1_ap,sdg15_5_pb,sdg16_1_vh,sdg16_6_ce,sdg16_9_nrc,sdg17_1_il,sdg17_5_ip,sdg1_1_ee_abs,sdg1_1_nbi_abs,sdg1_2_pm_abs,sdg1_4_ssb_abs,sdg2_2_dm_abs,sdg2_2_smu_abs,sdg2_4_su_abs,sdg2_4_t_abs,sdg3_1_p_abs,sdg3_2_mi_abs,sdg3_2_mn_abs,sdg3_3_c_abs,sdg3_3_d_abs,sdg3_3_m_abs,sdg3_3_t_abs,sdg3_3_vih_abs,sdg3_7_fa_abs,sdg4_1_ash_abs,sdg4_1_asm_abs,sdg4_4_es_abs,sdg4_6_alfab_abs,sdg4_c_pci_abs,sdg4_c_pcs_abs,sdg6_1_ca_abs,sdg6_2_cs_abs,sdg7_1_cee_abs,sdg7_1_cep_abs,sdg7_1_elc_abs,sdg7_3_ecep_abs,sdg8_4_mcc_abs,sdg8_5_ph_abs,sdg8_5_pm_abs,sdg8_6_hnn_abs,sdg8_6_mnn_abs,sdg8_10_b_abs,sdg9_1_rutas_abs,sdg9_5_c_abs,sdg9_5_pt_abs,sdg9_c_crdm_abs,sdg9_c_rb_abs,sdg10_2_nhe_abs,sdg11_1_h_abs,sdg11_1_sss_abs,sdg11_2_atc_abs,sdg13_2_ectp_abs,sdg13_2_td_abs,sdg15_1_ap_abs,sdg15_5_pb_abs,sdg16_1_vh_abs,sdg16_6_ce_abs,sdg16_9_nrc_abs,sdg17_5_ip_abs,sdg1_1_ee_norm,sdg1_1_nbi_norm,sdg1_2_pm_norm,sdg1_4_ssb_norm,sdg2_2_dm_norm,sdg2_2_smu_norm,sdg2_4_su_norm,sdg2_4_t_norm,sdg3_1_p_norm,sdg3_2_mi_norm,sdg3_2_mn_norm,sdg3_3_c_norm,sdg3_3_d_norm,sdg3_3_m_norm,sdg3_3_t_norm,sdg3_3_vih_norm,sdg3_7_fa_norm,sdg4_1_ash_norm,sdg4_1_asm_norm,sdg4_4_es_norm,sdg4_6_alfab_norm,sdg4_c_pci_norm,sdg4_c_pcs_norm,sdg5_1_paes_norm,sdg5_1_pej_norm,sdg5_1_ppm_norm,sdg5_5_pp_norm,sdg6_1_ca_norm,sdg6_2_cs_norm,sdg6_3_tar_norm,sdg7_1_cee_norm,sdg7_1_cep_norm,sdg7_1_elc_norm,sdg7_3_ecep_norm,sdg8_4_mcc_norm,sdg8_5_ph_norm,sdg8_5_pm_norm,sdg8_6_hnn_norm,sdg8_6_mnn_norm,sdg8_10_b_norm,sdg8_11_mm_norm,sdg9_1_rutas_norm,sdg9_5_c_norm,sdg9_5_pt_norm,sdg9_c_crdm_norm,sdg9_c_rb_norm,sdg10_2_egini_norm,sdg10_2_ge_norm,sdg10_2_nhe_norm,sdg11_1_h_norm,sdg11_1_sss_norm,sdg11_2_atc_norm,sdg13_1_vcc_norm,sdg13_2_ectp_norm,sdg13_2_td_norm,sdg15_1_ap_norm,sdg15_5_pb_norm,sdg16_1_vh_norm,sdg16_6_ce_norm,sdg16_9_nrc_norm,sdg17_1_il_norm,sdg17_5_ip_norm,indice_ods1,indice_ods2,indice_ods3,indice_ods4,indice_ods5,indice_ods6,indice_ods7,indice_ods8,indice_ods9,indice_ods10,indice_ods11,indice_ods13,indice_ods15,indice_ods16,indice_ods17
166,45.400002,281,6580,55.200001,90.599998,84.199997,.21600001,11,23.1,21.700001,.2,1.1,29.6,22.9,28.1,0,0,0,0,0,16.799999,0,2.2,5.6999998,88.800003,100,50,0,.89999998,.69999999,.89999998,78.099998,7.0999999,0,64.099998,16,27.799999,0,19.6,67.099998,60.099998,10.7,15.2,15.3,0,1,1.2,14.3,29.700001,1.2,.38999999,28,16.799999,33.700001,84.699997,0,1,0,0,0,0,0,45,88.800003,.2,216,1191,5244,544,1152,89,401,177,1,8,1,2,0,0,0,0,0,6,0,1,243,550,0,6,1424,6028,2289,103512,935,281,89,896,1102,74,103,1,1,20,1,910,8,1019,434,1092,0,281,0,0,0,0,9318434,51,1401612,4.48,12.94,44.799999,11.04,56.110001,51.790001,0,.16,16.52,77.290001,94.360001,100,100,100,100,100,89.279999,100,77.589996,8.4399996,61.610001,100,50,0,79.580002,26.4,89.720001,69.360001,1.53,0,51.75,1.26,23.200001,99.459999,50.139999,26.99,66.080002,91.489998,77.599998,25.540001,0,50,18.559999,17.860001,23.290001,8.4399996,50.77,92.089996,69.040001,47.400002,11.29,0,66.330002,99.900002,100,0,100,100,15.59,77.529999,.46000001,2.1099999,18.309999,27.01,86.379997,66.269997,48.919998,23.629999,43.919998,48.259998,23.629999,70.629997,19.559999,88.739998,50,64.379997,1.28
20,49,206,9016,0,86.599998,93.199997,.255,6.8000002,38.5,13.6,15.2,23.6,21,23.200001,28.1,0,0,0,11.1,0,49.799999,2.8,2.5999999,6.3000002,95.199997,100,53.299999,1.3,.89999998,.89999998,.89999998,42.299999,23.9,0,49.599998,26,20.4,.1,22.700001,79.300003,69.5,13.6,17.700001,0,.1,0,3.3,20,26.200001,.89999998,.28999999,26,12.9,29.5,84.300003,0,2,.1,0,0,0,0,75.400002,94.699997,0,489,2439,8127,1469,2636,243,281,34823,54,74,2,3,0,0,0,1,0,25,8,6,371,326,0,27,5205,6867,4563,230412,2250,486,286,826,1089,115,151,0,0,78,7,2087,8,1093,828,2369,0,486,0,0,0,0,13675549,39,4413814,8.7399998,3.6199999,34.75,6.79,26.85,89.489998,50.080002,3.51,6.23,76.669998,94.360001,100,100,100,93.010002,100,68.220001,71.160004,72.75,10.37,83.790001,100,53.330002,100,73.970001,83.239998,85.970001,19.4,19.26,0,32.32,2.98,15.03,99.330002,42.32,83.169998,87.139999,82.419998,69.68,0,1.05,0,51.299999,25,19.43,5.2800002,80.040001,93.050003,76.800003,56.720001,11.72,0,32.66,99.860001,100,0,100,100,62.32,89.400002,0,10.11,13.48,42.48,82.059998,65.230003,85.790001,12.89,37.41,52.25,20.200001,83.300003,22.809999,77.510002,50,83.910004,5.0500002
16,50.299999,178,7402,0,88.199997,94,.2,21.9,23.1,21.700001,25,29.4,24.5,30.9,37.700001,0,0,0,13.7,0,57.400002,2.3,4.1999998,8,93.599998,94.699997,62,.60000002,.80000001,.80000001,.80000001,62.200001,52.599998,0,55.299999,24,18.799999,.1,23.5,77.199997,65.5,14.8,21.200001,0,1.1,0,2.9000001,20,36.200001,1.4,.34,23,13,27.9,55,0,2.3,.1,0,8.3000002,0,0,85.800003,94.5,0,608,2175,6505,996,1897,143,333,57684,68,62,3,4,0,0,0,1,0,19,5,9,366,331,0,17,2758,3455,3195,173412,1973,385,255,705,932,95,119,0,0,51,6,1550,10,869,674,1330,0,385,0,75,0,0,11863183,41,4432395,7.0500002,2.79,48.84,21.9,56.110001,51.790001,82.919998,4.3699999,10.42,60.630001,76.910004,100,100,100,91.360001,100,63.369999,76.019997,56.639999,15.16,78.389999,94.739998,61.970001,55.560001,50.48,50.639999,80.779999,47.200001,49.779999,0,39.970001,2.6900001,13.18,99.339996,40.200001,73.529999,78.260002,78.830002,58.830002,0,8.3999996,0,44.830002,25,30.34,9.6999998,65.809998,94.470001,76.519997,60.23,44.509998,0,24.24,99.860001,100,16.620001,100,100,78.25,89.010002,0,13.57,20.15,48.799999,78.080002,63.82,59.360001,32.32,38.790001,48.290001,21.98,78.93,34.91,74.699997,58.310001,89.089996,6.7800002
14,43.099998,302,2282,0,91.800003,96.800003,.252,.1,38.5,13.6,24.4,4,22.4,27.700001,34.099998,0,0,0,0,0,51,8.3000002,13.5,5.3000002,93.099998,85.699997,64.099998,.89999998,.69999999,.89999998,.89999998,12.7,10.5,0,62.700001,17,11.6,.1,36.400002,76.199997,68.400002,14.2,18.700001,0,0,0,1.3,10,34.5,3.3,.33000001,17,11.9,27.200001,95.400002,0,2.0999999,.1,0,0,0,0,28.799999,91,0,290,744,1924,398,768,80,60,18229,3,12,1,1,0,0,0,0,0,5,6,7,66,96,0,4,1906,1953,761,36630,680,110,106,213,232,21,29,0,0,8,1,504,7,225,208,730,0,110,0,0,0,0,3613362,20,633143,3.27,0,35.470001,.13,26.85,89.489998,80.959999,.60000002,8.0100002,67.290001,83.449997,100,100,100,100,100,67.449997,14.09,0,7.4499998,76.75,85.709999,64.059998,85.709999,34.650002,77.18,90.260002,0,5.1300001,0,49.869999,1.45,5.1900001,99.360001,6.8899999,68.690002,84.830002,80.660004,66.529999,0,.039999999,0,20.6,12.5,28.450001,26.620001,67.169998,97.160004,78.790001,61.799999,0,0,30.98,99.870003,100,0,100,100,0,81.900002,0,4.2800002,9.7200003,49.470001,80.690002,41.34,71.949997,1.71,38.970001,43.950001,17.629999,81.040001,20.6,76.949997,50,60.630001,2.1400001
145,52.099998,139,4522,0,89.099998,85.900002,.175,21,23.1,21.700001,17.200001,.40000001,29.6,43,53.700001,0,0,0,0,0,50.299999,4.8000002,3.0999999,8.1999998,96.400002,91.5,70,2,.80000001,.89999998,.80000001,66.199997,62.599998,0,44.400002,30,14.9,0,25.4,74.800003,63.200001,20.799999,25.4,0,.2,2,5.0999999,16.700001,17.299999,2,.33000001,21,9.6999998,16.1,40.900002,0,2,0,0,0,0,0,68.300003,95.199997,1.9,371,1595,3861,662,1445,71,202,41029,1,33,2,2,0,0,0,0,0,10,8,4,255,124,0,11,1546,1713,2618,137883,1557,229,227,497,708,71,88,0,2,57,4,1513,9,431,292,742,0,229,0,0,0,0,8138708,18,1697984,6.1599998,11.21,55.150002,21.040001,56.110001,51.790001,56.75,.059999999,16.469999,35.419998,47.82,100,100,100,100,100,67.900002,50.02,68.519997,15.87,88.190002,91.5,70.029999,100,45.689999,83.839996,80.18,52.860001,60.34,0,25.219999,3.78,8.8999996,99.379997,35.18,62.25,73.040001,59.93,45.52,0,1.28,100,78.32,20.83,9.7399998,14.9,67.620003,95.589996,82.980003,86.470001,60.380001,0,32.66,99.870003,100,0,100,100,51.41,90.349998,4.7399998,6.6399999,23.389999,41.18,74.18,64.019997,77.43,37.73,34.32,39.599998,44.759998,82.059998,48.950001,77.510002,50,80.589996,5.6900001
137,51,164,3891,0,94.599998,87.400002,.215,29.200001,23.1,21.700001,.1,0,16.799999,22.1,26,0,0,0,0,0,42.599998,2.4000001,2.5999999,5.4000001,98.199997,52.200001,67.900002,1,.89999998,1,.89999998,77.900002,61,0,57.799999,10,27.200001,0,18.4,70.300003,63.200001,17,24.4,0,0,1,.89999998,40,11,2.4000001,.31,16,6.5,38,43.700001,0,2,0,0,0,0,0,79.5,84.699997,0,521,804,2492,319,521,74,194,80,0,7,1,2,0,0,0,0,0,8,1,1,91,36,0,5,769,1358,1225,32395,536,145,29,359,416,60,77,0,1,10,2,655,8,176,279,321,0,145,0,0,0,0,5250078,51,1814168,.36000001,9.6400003,45.060001,29.209999,56.110001,51.790001,0,0,1.36,78.959999,98.18,100,100,100,100,100,72.809998,74.860001,72.870003,7.5999999,94.440002,52.169998,67.910004,100,75.860001,87.349998,90.279999,69.139999,58.619999,0,43.32,.12,22.5,99.459999,53.470001,41.700001,72.989998,71.879997,48.849998,0,.039999999,50,14.52,50,2.8399999,18.780001,72.870003,97.57,89.370003,37.869999,57.25,0,32.66,99.900002,100,0,100,100,68.620003,69.370003,0,11.04,21.07,26.969999,83.480003,61.639999,88.370003,42.59,41.349998,41.279999,27.23,86.610001,31.709999,77.519997,50,79.330002,5.52
236,53.5,103,53622,26.4,69.400002,75.099998,.15800001,38.5,23.1,21.700001,10,.60000002,47.099998,24.799999,31.200001,0,120.8,0,282.70001,66.900002,62.400002,4.9000001,3.4000001,8.6999998,95.5,100,54.200001,1.6,.80000001,1,.89999998,69.699997,61.299999,123.8,61,92,31.9,1,19,76.800003,69.699997,13,13.1,17,4.5,2,3.5999999,15.5,42.299999,2.2,.34999999,75,7.0999999,28.799999,39.599998,17.799999,1,7.9000001,.88999999,0,.528,2.5,81.400002,88.599998,2.0999999,618,12068,36509,5317,10460,1314,2798,96224,6,698,27,34,0,640,10,149,14,186,140,88,2476,1518,0,130,15957,20425,20018,4840087,11596,49875,1780,4870,5619,759,692,9,2,587,27,9814,114,3329,4835,6634,938,412450,801,0,1,4,99737037,752,32583571,26.879999,22.34,59.630001,38.549999,56.110001,51.790001,32.330002,.090000004,37.25,73.330002,88.730003,100,0,99.809998,0,83.93,60.18,49.41,65.279999,17.280001,85.07,100,54.169998,100,60.75,100,91.879997,57.720001,58.91,100,47.560001,15.04,27.719999,88.110001,51.790001,71.790001,87.669998,84.370003,84.139999,28.290001,34.110001,100,54.68,19.4,37.049999,16.889999,62.220001,70.410004,88.239998,58.16,61.869999,2.1099999,66.330002,66.860001,83.669998,0,52.709999,69.360001,71.519997,77.139999,5.1700001,13.87,36.849998,35.080002,60.360001,61.869999,88.160004,72.209999,44.610001,63.169998,45.599998,73.620003,40.709999,72.290001,26.35,72.669998,9.5200005
235,47.5,237,12123,0,78.5,81.599998,.255,25.9,38.5,13.6,17.299999,1.6,48,24.799999,31.1,0,1.7,0,151.2,0,73.800003,5.6999998,2.5,7.5,95.199997,75,65.199997,2.5999999,.89999998,1.1,.89999998,45.900002,40.400002,0,47.599998,55,27.6,.1,14.6,81.5,69.5,8,14.1,0,.89999998,1,3.0999999,,29.1,2,.34999999,58,6.1999998,28,59.900002,4.6999998,1,14.1,1.09,0,.66000003,0,63.200001,91,.40000001,546,3424,8803,2143,3120,519,362,63674,6,79,7,8,0,2,0,18,0,44,23,9,479,363,2,22,6440,7092,5979,644275,3046,1095,183,910,1150,107,151,0,1,112,,2984,24,644,1165,2490,56,166480,718,0,1,0,24310498,136,6501419,17.24,15.65,34.82,25.889999,26.85,89.489998,56.950001,.23999999,38.349998,73.330002,88.910004,100,66.050003,100,4.7199998,100,52.900002,41.599998,74.230003,13.8,83.860001,75,65.220001,100,67.169998,100,81.580002,24.440001,36.82,0,29.540001,8.2200003,23.030001,98.839996,63.099998,93.309998,87.230003,99.900002,80.900002,0,6.79,50,47.5,0,22.620001,15.6,62.68,78.330002,89.989998,59.970001,39.119999,.56,66.330002,40.57,79.889999,0,40.939999,100,43.540001,82.050003,.88999999,11.77,23.4,43.380001,69.360001,58.950001,87.190002,20.42,39.91,61.599998,33.93,77,33.220001,62.259998,20.469999,75.199997,6.3299999
135,73.699997,2,724126,100,13.7,28.5,.037999999,68,11,24.700001,,,84.5,15.7,19.5,3.0999999,0,0,50.400002,486.89999,45.799999,3.5,2.2,33.900002,97.599998,60,64.300003,1.7,.89999998,.80000001,.69999999,70.199997,72.5,91.5,97.199997,424,95.599998,1.2,5.6999998,65.300003,48,10.6,18,45.700001,14.3,3,4.5,21.799999,84.300003,8,.27000001,43,4.9000001,19.700001,13,200.60001,.1,1.2,0,16.200001,0,1.1,84.599998,91.599998,29.799999,787,25622,175840,13827,56818,7299,47150,2434,128,3445,191,237,6548,0,42,349,1319,1569,1572,942,134433,10986,198,953,205958,190038,18222,289220156,7830,796778,10980,84579,139919,6982,12542,321,3,8215,95,27836,5469,29056,34648,22840,138796,796889,0,46,0,23,1836771940,6203,544725972,85.589996,70.480003,90.190002,67.970001,79.059998,37.740002,0,0,81.660004,92.290001,100,69.910004,100,99.940002,68.220001,0,70.769997,63.98,77.730003,91.059998,92.209999,60,64.339996,100,84.709999,43.990002,59.380001,58.43,70.879997,91.5,96.209999,74.93,98.43,85.400002,86.139999,18.879999,38.990002,91.959999,68.870003,76.169998,100,100,69.510002,27.24,82.870003,69.550003,85.010002,85.160004,92.550003,78.550003,91.650002,23.77,97.639999,95.150002,100,32.43,99.989998,86.459999,76.440002,83.160004,73.690002,18.82,78.559998,58.400002,75.860001,74.889999,72.019997,73.599998,88.739998,68.720001,69.830002,87.57,64.660004,97.599998,66.209999,82.019997,46.259998
5,50.400002,177,24676,33.799999,52,69.099998,.18700001,41.700001,18.1,23.4,3.4000001,6.8000002,46.599998,31.700001,39.400002,2,0,0,32.900002,41.299999,85.5,3.5,2.5999999,9.5,87.900002,60,62.5,1.5,.89999998,1.2,.60000002,74.800003,47.5,0,62.299999,102,39.799999,1.4,7.8000002,67.599998,37.599998,10.5,30,12.3,4.5,3,3.5999999,6.8000002,41.799999,1.9,.46000001,74,37.400002,24.1,54.799999,.60000002,1,1.4,0,11.2,0,0,58.099998,86.599998,2.2,613,3405,15789,2241,3791,487,1141,14554,29,259,14,17,168,0,0,8,4,100,53,36,1168,1768,9,50,6127,12771,9094,2484277,3914,32811,321,2878,5555,216,548,3,3,288,5,3781,46,8124,1547,3516,14,32811,0,303,0,0,75404926,430,14931191,45.16,28.549999,52.150002,41.669998,65.580002,43.610001,10.08,1.01,36.619999,58.959999,73.82,81.029999,100,100,79.300003,90.099998,45.439999,63.689999,72.870003,19.690001,58.27,60,62.5,100,77.120003,100,25.639999,64.849998,44.380001,0,49.279999,16.860001,36.490002,83.099998,80.68,29.43,15.66,92.110001,31.32,20.459999,33.720001,100,54.98,8.5600004,36.490002,14.38,32.470001,71.129997,28.48,68.620003,44.759998,.07,64.980003,94.370003,100,22.379999,100,100,35.720001,73.190002,5.46,13.73,41.880001,30.07,73.919998,56.169998,75.690002,36.41,46.43,43.34,42.880001,44.029999,37.82,86.449997,61.189999,69.639999,9.5900002
334,56.799999,60,7284,45.700001,68.400002,69,.2,34.400002,18.1,23.4,109.1,13.4,47.900002,26.299999,31.799999,2.5999999,0,0,0,0,30.200001,3.8,1.9,13.2,92.900002,91.699997,68.400002,2,1,1.1,.60000002,76.699997,57.400002,0,62.700001,33,29.4,.1,9.1000004,72.400002,40.799999,8.3999996,21.4,0,.1,1,2.4000001,10.5,39.799999,2.4000001,.37,55,7.6999998,26.6,59.5,0,1.7,.1,.0099999998,75.099998,0,0,60,93.300003,.1,577,1063,4676,595,1008,121,396,155083,19,17,3,4,46,0,0,0,0,11,6,3,541,342,0,8,1678,3065,2644,236665,1085,418,46,815,1579,63,131,0,1,50,2,926,17,499,406,908,0,419,1,1783,0,0,18544512,52,4152528,27.969999,28.610001,48.73,34.419998,65.580002,43.610001,100,1.98,38.220001,70.209999,87.639999,75.290001,100,100,100,100,80.730003,60.599998,80.300003,30.43,75.959999,91.669998,68.419998,100,100,100,27.18,67.410004,54.810001,0,49.810001,4.3400002,24.98,99.269997,77.300003,51.279999,22.93,98.709999,58.110001,0,.91000003,50,37.07,13.16,34.23,18.68,57.220001,80.010002,87.029999,63.139999,39.57,0,41.75,99.839996,99.760002,100,99.980003,100,38.619999,86.599998,.23999999,12.68,34.93,52.799999,83.559998,67.900002,81.800003,40.740002,44.599998,44.18,30.629999,74.760002,34.240002,80.449997,99.989998,75.07,6.46
53,55.099998,81,5850,0,39.099998,69.699997,.156,48.099998,18.1,23.4,3.5,20.4,53.900002,23.6,28.4,3.5999999,0,0,0,0,61.099998,3.5,1.2,6.5999999,91.199997,100,68.199997,3.3,.89999998,.89999998,.69999999,89.5,56.599998,0,79.800003,118,43,.1,10.3,79.199997,51.799999,9.5,22,34.099998,.1,1,1.1,3.2,61.5,2.5999999,.43000001,58,17.4,30.799999,47.400002,14,1.2,.1,0,0,0,0,71.5,82.400002,.30000001,1516,560,3874,419,744,113,311,4501,26,38,3,3,68,0,0,0,0,19,10,3,201,324,0,7,615,2541,1186,690849,817,740,120,472,1005,69,112,2,1,22,1,552,15,920,439,675,82,740,0,0,0,0,20565406,133,8885360,58.790001,27.92,60.189999,48.119999,65.580002,43.610001,10.48,3.03,45.330002,75.830002,93.82,65.139999,100,100,100,100,61.009998,63.700001,88.059998,11.17,69.779999,100,68.18,100,79.68,79.480003,44.119999,85.339996,54.02,0,72.860001,19.65,40.099998,98.419998,74.339996,82.519997,47.48,95.18,56.240002,56.91,.74000001,50,17.219999,4.0300002,57.98,20.35,41.34,78.290001,67.870003,53.759998,53.110001,1.66,59.259998,99.550003,100,0,100,100,56.360001,64.860001,.67000002,40.139999,48.759998,30.68,82.349998,66.82,75.82,46.450001,57.759998,59.060001,29.92,62.5,36.18,86.269997,50,73.739998,20.41
292,43.5,298,24898,0,87.900002,86.400002,.259,11.2,30.200001,14.7,3.7,10.9,30.700001,39.799999,50.700001,.69999999,0,0,84.699997,0,83.099998,5.5999999,6.1999998,4.5,84.300003,100,51.400002,1,.80000001,1,.60000002,64.099998,22.299999,0,49.099998,24,26.700001,.1,14.2,77.300003,50.099998,8.5,31.4,4,.80000001,1,2.5,9.1000004,34.299999,1.7,.52999997,29,42.799999,26.799999,84.699997,11.1,2,.1,.0099999998,10,.001,0,71,84.800003,.5,300,6496,20031,3577,6522,906,720,17528,52,274,23,29,65,0,0,21,0,103,66,63,591,2391,0,63,8912,19266,12518,602839,5387,2767,347,2099,4340,180,608,1,1,182,9,4829,43,9416,1947,6159,274,2927,1,149,0,0,37899162,541,7425291,7.3800001,10.65,33.830002,11.23,42.639999,84.370003,10.92,1.61,17.75,42.080002,53.27,93.660004,100,100,46.619999,100,46.970001,42.439999,36.07,5.0500002,45.93,100,51.43,100,44.470001,100,42.959999,49.790001,17.59,0,31.620001,2.77,21.950001,98.599998,64.080002,74,43.689999,98.300003,26.76,6.71,5.77,50,37.77,11.36,28.25,12.95,14.05,91.650002,17.690001,62.720001,11.3,1.3099999,32.66,99.589996,99.800003,19.93,99.910004,100,55.57,69.57,1.16,4.5599999,15.77,34.889999,66.709999,46.82,71.860001,22.459999,38.740002,45.619999,28.059999,41.130001,25.110001,77.349998,59.919998,75.050003,2.8599999
106,46.200001,272,13009,0,89.699997,92.5,.30899999,16.4,30.200001,14.7,3.3,1.2,29,45.099998,58.799999,0,0,0,45.900002,19,70.800003,4.5999999,5.0999999,2.0999999,84.5,66.699997,72.699997,1.1,.69999999,1,.69999999,52,36.700001,0,46.700001,20,16.9,0,17.700001,78,53.299999,6.5999999,28.4,0,.40000001,1,1.6,8.8999996,27.700001,1.1,.49000001,23,44.700001,21.200001,69.800003,34.5,2,.1,0,93.800003,0,0,73.5,79.5,.40000001,461,3468,11662,2242,3292,443,394,10716,4,136,11,14,0,0,0,6,1,48,24,21,152,1315,2,13,6274,8277,7113,260297,3271,623,270,1111,2270,79,308,0,1,62,5,2847,15,5354,828,2723,451,671,0,672,0,0,23653828,366,6034884,5.4899998,4.3699999,20.82,16.360001,42.639999,84.370003,9.8100004,.18000001,15.77,31.040001,38.549999,100,100,100,71.099998,95.43,54.82,52.419998,46.939999,0,46.369999,66.669998,72.730003,100,37.470001,95.339996,49.630001,33.02,32.91,0,28.370001,1.96,11.09,99.410004,55.169998,76.970001,50.810001,100,36.369999,0,2.5799999,50,24.49,11.16,21.030001,7.5999999,23.34,94.779999,14,75.029999,27.950001,4.0900002,32.66,99.870003,99.93,100,99.959999,100,59.299999,58.970001,.88999999,9.29,11.76,34.25,67.410004,47.52,70.610001,21.98,35.209999,45.990002,22.860001,44.040001,35.689999,77.489998,99.980003,72.75,5.0900002
251,40.299999,324,20406,0,97.699997,96.699997,.34,8.8999996,30.200001,14.7,8.6000004,1.8,22.299999,35,45.5,0,0,0,15.2,0,76.900002,7.5,7.5,3.7,89.900002,50,71.099998,1.3,.69999999,.89999998,.69999999,34.400002,29,0,57.5,10,11.4,0,21.9,77.199997,54.5,11.7,28.700001,0,.5,0,.80000001,9,19,1,.44,18,40.900002,28.4,72.5,60.099998,1.4,29.299999,.18000001,61.099998,.18000001,3.4000001,66.800003,76.400002,.60000002,554,5018,16859,3102,4481,768,584,34142,7,224,16,21,0,0,0,3,0,76,47,35,344,1135,0,17,12960,14033,7972,191873,4361,552,246,1633,2820,240,453,0,0,52,6,3986,20,6824,1382,3523,1187,573849,956,4276,1,2,40118525,683,10953424,0,0,12.86,8.9200001,42.639999,84.370003,27.629999,.25999999,7.8699999,52.080002,62.73,100,100,100,90.440002,100,50.93,22.84,22.24,2.5899999,65.360001,50,71.110001,100,21.969999,79.610001,53.950001,8.4200001,24.709999,0,42.82,.15000001,4.9499998,99.650002,44.369999,73.5,53.619999,88.470001,35.400002,0,3.71,0,12.47,11.19,11.55,6.5100002,36.970001,96.959999,21.58,59.040001,25,7.1199999,54.209999,0,96.620003,100,83.93,58.93,49.080002,52.880001,1.38,12,5.4499998,38.73,73.779999,39.02,63.880001,11.04,36.889999,42.720001,8.3500004,51.830002,30.389999,50.279999,91.959999,53.630001,6.6900001
85,55,84,8722,47.900002,41.5,53,.13500001,44,18.1,23.4,4,17.799999,57.299999,33.900002,43.5,1,0,0,81.199997,29.1,58.099998,2.7,2.2,19,91.300003,25,49,1.2,.89999998,1.1,.69999999,87.099998,52,0,77.300003,184,50.799999,.80000001,13.5,61.200001,42.700001,11.7,22.4,11.6,.69999999,1,7.5,3.0999999,52.200001,5.1999998,.43000001,73,18.9,12.6,54.099998,83,1,.80000001,0,0,0,0,66.300003,92.599998,2.2,1094,1087,4090,672,1451,139,446,5976,27,48,5,6,33,0,0,7,1,25,17,14,953,507,9,39,1112,4140,1934,1578119,1276,6912,309,1309,1915,125,181,1,1,190,1,1239,45,1479,322,1387,715,6912,0,0,0,0,23538886,65,9425337,56.240002,45.23,65.410004,44.040001,65.580002,43.610001,11.9,2.6500001,49.34,54.380001,66.360001,90.050003,100,100,48.82,93.010002,62.919998,72.050003,76.980003,47.439999,70.220001,25,49.02,100,62.869999,100,52.290001,81.980003,49.060001,0,69.480003,31.51,48.709999,89.949997,66.059998,.059999999,27.07,88.290001,55,19.25,5.4099998,50,100,3.9100001,47.84,44.450001,41.93,71.650002,64.800003,94.300003,45.560001,9.8299999,66.330002,96.690002,100,0,100,100,48.259998,85.260002,5.4699998,27.780001,52.73,30.940001,73.879997,56.790001,78.790001,43.68,59.91,37.310001,49.240002,59.459999,49.900002,87.669998,50,77.839996,16.629999
