asdf_id,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020
182,Mapiri,10022.429,10370.58,10675.85,11011.678,11330.718,11732.563,12127.436,12617.679,13043.523,13423.885,13891.504,14363.494,14805.289,15394.734,15827.725,16399.32,16988.338,17511.25,18090.633,18699.797,10003.788,10333.003,10673.246,11025.502,11390.872,11770.426,12164.657,12573.699,12997.214,13435.276,13888.368,14356.876,14841.26,15342.016,15859.259,16393.676,16945.615,17515.469,18104.105,18712.4,9994.6045,10327.428,10671.404,11027.111,11395.163,11776.175,12170.645,12578.94,13001.367,13438.274,13890.169,14357.492,14840.723,15340.377,15856.854,16390.721,16942.48,17512.695,18102,18711.115,10027.543,10345.22,10672.096,11011.81,11369.101,11749.24,12151.59,12572.452,13003.426,13442.53,13894.396,14361.094,14844.389,15346.713,15864.039,16399.898,16952.064,17517.84,18100.326,18701.84
183,Charazani,9031.6406,9358.541,9653.8145,9919.4775,10231.27,10553.27,10893.749,11214.36,11569.878,11885.451,12268.103,12655.613,13098.637,13552.949,13883.57,14355.497,14757.033,15254.338,15773.022,16190.733,9057.2988,9338.7236,9628.626,9927.1689,10234.802,10551.918,10878.869,11216.091,11564.151,11923.685,12295.38,12679.629,13076.498,13485.776,13907.453,14342.151,14790.31,15252.501,15729.015,16220.122,9055.5713,9336.9512,9627.0107,9926.0137,10234.274,10552.149,10879.969,11218.102,11566.942,11926.926,12298.499,12682.012,13077.771,13485.995,13906.949,14341.085,14788.786,15250.508,15726.63,16217.555,9052.1182,9340.0146,9633.5859,9932.3301,10239.146,10555.067,10879.928,11213.192,11556.6,11912.272,12284.808,12674.781,13079.94,13494.422,13914.724,14346.83,14792.172,15253.824,15729.21,16215.451
184,"Caiza ""D""",10121.459,10238.72,10291.246,10376.83,10377.802,10636.86,10779.232,10831.839,10896.52,11079.529,10986.131,10991.977,11052.254,11192.104,11304.48,11506.904,11627.511,11703.713,11784.291,11990.611,10132.69,10221.975,10311.927,10402.611,10493.873,10585.299,10675.271,10762.632,10847.251,10929.7,11011.054,11093.954,11180.848,11273.237,11371.367,11474.629,11581.767,11691.743,11804.015,11918.079,10140.183,10225.952,10312.408,10399.536,10487.26,10575.461,10663.723,10751.799,10839.682,10927.605,11015.938,11105.45,11196.843,11290.582,11386.755,11485.216,11585.577,11687.541,11790.84,11895.301,10121.69,10208.287,10295.585,10388.504,10491.421,10607.016,10719.395,10816.891,10897.155,10960.263,11006.309,11054.571,11121.454,11213.609,11326.754,11453.004,11580.529,11705.768,11832.688,11965.067
185,Copacabana,14244.359,14337.245,14317.288,14388.982,14532.663,14468.335,14522.705,14697.249,14683.427,14840.011,14854.107,14762.72,15015.16,15094.514,15075.775,14989.023,15185.348,15321.119,15415.596,15448.486,14241.728,14297.182,14352.879,14409.261,14466.374,14524.13,14583.048,14643.126,14703.719,14764.759,14825.939,14887.715,14950.83,15014.787,15079.707,15146.54,15216.193,15287.99,15360.961,15434.427,14234.884,14292.301,14349.978,14408.037,14466.567,14525.543,14585.162,14645.459,14706.313,14767.73,14829.659,14892.216,14955.622,15019.713,15084.54,15150.281,15217.137,15284.885,15353.228,15421.935,14251.414,14302.159,14351.948,14405.276,14461.119,14515.794,14577.083,14645.221,14711.657,14776.07,14833.591,14889.532,14952.642,15011.236,15063.493,15121.008,15197.471,15285.497,15375.573,15463.731
186,Tarvita,15737.872,15611.149,15519.731,15289.985,15159.41,15010.77,14928.282,14772.945,14633.621,14493.854,14371.73,14207.903,14087.705,13936.285,13820.607,13660.362,13554.715,13419.078,13288.36,13159.637,15754.941,15609.781,15465.781,15322.788,15181.189,15040.999,14902.062,14763.886,14626.294,14489.197,14352.537,14216.379,14080.908,13946.249,13812.575,13679.987,13548.633,13418.45,13289.468,13161.7,15760.172,15613.652,15468.422,15324.439,15181.754,15040.325,14900.072,14760.831,14622.543,14485.163,14348.649,14213.017,14078.33,13944.627,13811.97,13680.418,13550.016,13420.793,13292.751,13165.919,15752.673,15609.736,15465.767,15318.755,15175.182,15036.797,14902.801,14768.336,14632.698,14495.956,14358.328,14219.646,14081.929,13945.198,13810.429,13677.144,13546.488,13416.94,13288.29,13160.709
187,ChaquÃ­,10346.179,10168.809,10131.191,10236.799,10817.596,10554.207,10387.32,10424.17,10702.242,10513.629,10760.001,11215.938,11064.951,11036.719,10900.146,11076.939,11373.652,11285.24,11372.352,11520.71,10196.466,10248.632,10302.559,10358.992,10416.907,10474.046,10532.052,10593.429,10659.249,10728.927,10802.242,10876.795,10949.711,11021.37,11093.383,11167.517,11243.625,11320.642,11398.772,11477.869,10179.298,10237.75,10296.95,10357.155,10418.218,10479.651,10541.97,10605.883,10671.72,10739.357,10808.755,10879.264,10950.139,11021.412,11093.425,11166.59,11240.784,11315.698,11391.317,11467.584,10225.25,10249.58,10293.317,10363.083,10439.283,10481.24,10507.532,10548.788,10616.619,10702.724,10812.538,10920.615,10992.021,11038.127,11082.523,11148.979,11232.072,11314.586,11401.599,11493.62
188,Puna,24395.633,24184.096,24115.764,23934.719,23863.041,23698.059,23606.184,23480.26,23281.996,23035.336,23095.512,23212.664,23040.969,22843.08,22661.053,22635.328,22624.123,22498.018,22454.301,22348.508,24344.18,24212.645,24082.348,23953.459,23826.557,23701.953,23580.363,23462.395,23348.959,23241.1,23139.168,23041.484,22945.965,22852.234,22760.863,22672.344,22586.148,22501.42,22417.672,22334.363,24309.449,24187.441,24066.23,23946.059,23827.215,23710.002,23594.783,23481.848,23371.594,23264.34,23160.186,23058.697,22959.252,22861.607,22765.77,22671.695,22579.021,22487.369,22396.451,22305.988,24368.639,24229.137,24094.729,23962.416,23832.625,23701.389,23569.639,23437.773,23311.957,23204.912,23124.41,23051.156,22961.508,22857.729,22754.678,22664.561,22584.598,22507.344,22431.766,22355.352
189,Ckochas,17121.793,17041.32,16972.699,16892.445,16790.764,16737.436,16588.938,16550.699,16412.152,16256.621,16185.756,16060.011,15966.702,15927.366,15806.219,15696.934,15615.093,15539.402,15444.477,15352.871,17156.422,17063.576,16970.877,16877.795,16783.768,16688.467,16591.555,16493.254,16393.738,16293.719,16194.109,16095.416,15998.041,15902.059,15807.195,15713.452,15620.816,15529.126,15438.121,15347.709,17168.795,17070.803,16973.24,16875.928,16778.695,16681.387,16583.881,16486.24,16388.486,16290.829,16193.522,16096.736,16000.604,15905.184,15810.422,15716.359,15622.991,15530.281,15438.181,15346.626,17127.486,17048.643,16969.273,16887.311,16801.271,16710.572,16612.93,16510.375,16401.135,16289.819,16182.67,16080.519,15984.666,15893.145,15801.182,15709.557,15619.759,15531.318,15442.98,15354.838
190,El Villar,4529.293,4497.1519,4479.1357,4485.3281,4508.4033,4468.8213,4439.582,4432.4521,4418.1191,4404.2559,4392.9409,4372.2646,4367.2646,4350.6255,4338.8896,4307.3237,4306.1909,4288.8169,4275.937,4263.1216,4523.0449,4510.7295,4498.5073,4486.3145,4473.8726,4460.9126,4447.5063,4433.8062,4419.8828,4405.7886,4391.5596,4377.2222,4362.8066,4348.2974,4333.729,4319.1519,4304.6689,4290.2632,4275.9341,4261.6689,4526.1777,4512.8677,4499.606,4486.3569,4473.0405,4459.5767,4445.9624,4432.2334,4418.3994,4404.4653,4390.4502,4376.3623,4362.2158,4348.0195,4333.791,4319.5557,4305.3501,4291.1797,4277.0557,4262.978,4518.7808,4506.7905,4496.5088,4488.0474,4478.752,4465.5649,4450.1538,4434.6943,4419.6553,4405.1294,4390.9819,4376.9175,4362.9854,4348.4634,4333.3486,4317.9531,4303.4907,4289.4487,4275.7627,4262.2544
191,Huacaya,2371.3508,2383.075,2430.9514,2436.5396,2467.7188,2473.7493,2491.105,2506.8616,2521.3584,2533.9634,2553.8135,2587.7539,2608.0256,2635.5522,2662.1895,2679.9729,2700.7375,2719.814,2741.4077,2758.366,2377.2424,2396.1021,2415.0503,2433.8955,2452.5989,2471.1477,2489.6826,2508.3733,2527.4114,2546.978,2567.1978,2588.0667,2609.4463,2631.1892,2653.1262,2675.1299,2697.1592,2719.2219,2741.3608,2763.627,2376.7458,2395.3459,2414.0776,2432.8977,2451.8015,2470.7966,2489.9285,2509.2549,2528.834,2548.7227,2568.9587,2589.5469,2610.448,2631.6221,2653.0198,2674.5979,2696.3386,2718.2354,2740.2917,2762.5164,2371.9714,2394.8958,2417.9392,2439.0691,2458.2927,2475.2141,2490.9568,2506.4412,2522.6375,2540.605,2561.2322,2584.3572,2608.6064,2633.1096,2656.8696,2679.252,2700.4666,2720.8499,2740.7947,2760.5386
192,Tacacoma,6281.7793,6427.0947,6610.3662,6802.8599,6940.1299,7088.1899,7287.7783,7415.8433,7564.8657,7760.1777,7954.4326,8160.5347,8394.3877,8604.3711,8806.9111,8960.3574,9153.0361,9389.2402,9620.873,9846.9395,6295.7861,6448.0435,6603.8447,6762.8813,6924.9028,7090.0483,7258.5996,7430.874,7607.5054,7789.019,7975.5327,8166.8862,8362.6563,8562.2852,8765.5264,8972.5049,9183.8184,9399.9834,9621.21,9847.6416,6298.4106,6449.3906,6603.9517,6762.0625,6923.7207,7089.0142,7258.0801,7431.0508,7608.1514,7789.5908,7975.4565,8165.7729,8360.5107,8559.5986,8763.0439,8970.9814,9183.6436,9401.2656,9624.0176,9852.0283,6283.6455,6444.3921,6608.9355,6774.1196,6936.7212,7098.0112,7260.0049,7423.2598,7593.0166,7773.7837,7965.7422,8166.7773,8372.6709,8577.6748,8779.1123,8978.5908,9182.4873,9394.7773,9614.8076,9840.9482
193,Huacareta,10032.48,9872.7637,9722,9577.1152,9415.6992,9161.084,8909.4297,8954.2285,8763.7764,8669.251,8540.2813,8394.6611,8297.1914,8114.5889,8012.6279,7801.4009,7679.1162,7568.623,7445.2729,7326.8965,10030.872,9863.0938,9698.1396,9536.0732,9377.1699,9222.0938,9071.8301,8926.7061,8785.4277,8647.0693,8510.5254,8374.9707,8239.9404,8105.186,7971.0083,7837.7959,7706.3247,7576.958,7449.7554,7324.7163,10024.044,9859.5664,9697.8076,9538.7744,9382.5283,9229.2197,9079.0664,8932.1045,8787.9414,8646.2695,8506.7441,8369.0947,8233.123,8098.75,7966.0078,7835.001,7705.9277,7578.873,7453.8701,7330.9219,10046.917,9877.8535,9709.3936,9538.6289,9364.8018,9193.1514,9036.3594,8901.3213,8774.6924,8652.1338,8527.8379,8398.9736,8264.834,8124.123,7980.6382,7836.4805,7698.5386,7567.7793,7442.1006,7319.6606
194,Monteagudo,26396.553,26198.928,25985.717,25771.783,25548.926,25501.094,25420.432,24996.949,24875.273,24614.352,24425.449,24266.373,24021.529,23913.23,23657.404,23602.881,23403.654,23211.424,23038.686,22861.551,26397.801,26200.967,26005.598,25811.639,25618.857,25426.617,25233.654,25039.387,24845.215,24651.939,24460.748,24272.361,24087.102,23905.307,23726.605,23550.697,23376.652,23204.049,23032.764,22862.721,26402.963,26203.516,26005.549,25809.029,25613.896,25419.949,25226.869,25034.516,24843.271,24653.373,24465.158,24278.82,24094.5,23912.285,23732.035,23553.662,23376.92,23201.615,23027.689,22855.09,26385.242,26188.227,25994.441,25807.332,25628.777,25455.102,25270.018,25064.998,24855.477,24645.568,24442.467,24248.184,24061.961,23885.938,23715.859,23551.865,23384.859,23214.01,23041.529,22869.109
195,PotosÃ­,140630.13,144851.91,148637.97,152738.38,155900.38,160094.47,164369.42,169070.56,173013.59,177549.91,182195.06,185692.47,191026.2,196036.17,201741.64,206823.33,211324.91,217343.44,222843.7,228347.16,141045.3,144707.56,148460.53,152303.42,156237,160266.36,164393.83,168619.41,172943.2,177369.59,181904.06,186554.45,191331.94,196240.02,201278.59,206445.36,211742.53,217175.84,222747.3,228460.58,141097.63,144737.09,148469.16,152295.44,156217.33,160237.94,164359.5,168583.88,172912.86,177349.8,181897.98,186561.92,191346.91,196255.92,201291.64,206456,211752.03,217183.92,222754.72,228468.2,140896.19,144669.61,148499.19,152368.5,156283.34,160311.75,164464.72,168717.05,173025.03,177399.53,181850.64,186414.48,191189.13,196160.3,201284.34,206491.83,211782.53,217211.67,222763.22,228441.63
196,San Pedro de Tiquina,5342.2114,5324.8945,5341.3237,5339.4922,5281.3008,5365.2949,5349.0615,5295.4814,5424.1982,5457.7686,5423.3813,5386.623,5396.9238,5389.6592,5362.415,5365.8623,5376.5981,5361.0352,5355.6289,5364.4868,5322.8511,5328.3057,5333.9595,5339.9756,5346.5845,5354.019,5361.8521,5369.7686,5377.3271,5383.3257,5387.0283,5388.4463,5387.9429,5385.8779,5382.6943,5378.8813,5374.7075,5370.3267,5365.9087,5361.5249,5328.8496,5334.0713,5339.334,5344.6426,5350.0171,5355.459,5360.7988,5365.8882,5370.5522,5374.4355,5377.312,5379.1738,5380.123,5380.2666,5379.7842,5378.8457,5377.604,5376.1631,5374.6304,5373.0776,5335.2925,5331.4775,5328.7681,5327.2134,5328.875,5337.7813,5350.3184,5367.2852,5389.2842,5405.2817,5409.7168,5405.4263,5397.457,5387.8452,5378.5327,5371.7354,5367.0859,5363.2788,5360.5332,5358.7183
197,Lagunillas,5358.689,5343.1763,5319.688,5349.3965,5394.6885,5362.377,5357.5381,5385.4717,5379.5762,5445.479,5433.1211,5520.4873,5519.4443,5546.1089,5556.0938,5578.6025,5619.1577,5611.3154,5619.4424,5629.1025,5325.2427,5333.7612,5342.6343,5352.2832,5362.9106,5374.7021,5388.1538,5403.6377,5421.2339,5440.8433,5461.9351,5484.0288,5506.3433,5528.4482,5550.0327,5570.9741,5591.1997,5610.707,5629.7935,5648.7402,5311.624,5324.8667,5338.2598,5351.9668,5366.1084,5380.8052,5396.2373,5412.5498,5429.7974,5447.9512,5466.8701,5486.3984,5506.3013,5526.4082,5546.5991,5566.7891,5586.9194,5606.9678,5626.9756,5647.0112,5345.4937,5344.668,5345.9473,5351.2114,5358.1206,5364.041,5372.1709,5385.4619,5404.5396,5430.0718,5458.7065,5489.5073,5517.3979,5542.1572,5563.9282,5583.4785,5600.3306,5613.2222,5623.9121,5633.854
198,AlcalÃ¡,3946.5857,4003.322,4121.0254,4186.9443,4239.707,4321.4053,4383.0088,4466.2251,4536.7939,4615.2964,4670.2827,4790.646,4880.3647,4991.373,5069.2402,5163.9932,5235.2627,5340.7144,5416.709,5516.6777,3953.8721,4023.8884,4095.0706,4167.146,4240.0898,4314.0762,4389.2905,4466.0117,4544.4644,4624.895,4707.4766,4792.3003,4879.0757,4967.4746,5057.1372,5147.9521,5239.8984,5333.1304,5427.7676,5524.0107,3952.8503,4022.7029,4093.7742,4166.0215,4239.4551,4314.1582,4390.207,4467.7075,4546.7446,4627.4102,4709.7803,4793.8862,4879.6758,4967.0767,5056.0039,5146.4355,5238.3745,5331.8794,5426.9912,5523.7842,3947.7495,4023.2478,4099.998,4174.5049,4246.4878,4317.731,4389.0269,4461.8228,4536.666,4614.8809,4697.8882,4787.2891,4880.2109,4974.0972,5066.2319,5156.5508,5245.4932,5334.7783,5424.5591,5515.9614
199,Sopachui,6754.8047,6830.8926,6776.0425,6870.5308,6846.6201,6853.7725,6856.0488,6859.3271,6869.3521,6904.3096,6880.5854,6869.2363,6901.0762,6927.104,6922.0088,6934.3408,6918.8745,6938.0371,6959.8125,6967.5215,6789.6099,6802.1113,6814.2856,6826.0649,6837.0034,6847.0977,6856.4287,6865.1572,6873.4312,6881.354,6888.9839,6896.5962,6904.4009,6912.3267,6920.2681,6928.2651,6936.3838,6944.7437,6953.2856,6961.9053,6794.9858,6805.1807,6815.293,6825.29,6835.0215,6844.4668,6853.6372,6862.5586,6871.2617,6879.7793,6888.1367,6896.4053,6904.6577,6912.8872,6921.0869,6929.2827,6937.4951,6945.7637,6954.0815,6962.4229,6775.082,6797.0732,6815.8647,6833.5811,6845.9487,6854.585,6861.2236,6867.4819,6874.1523,6880.7373,6885.9429,6892.2632,6901.3335,6911.1006,6919.4502,6926.8447,6934.1284,6943.3726,6954.2075,6965.3984
200,Villa Ricardo Mugia - Icla,8109.6001,8037.4272,7943.3062,7880.0557,7816.6284,7748.3896,7691.2393,7629.0513,7539.1191,7490.5479,7407.9746,7309.3125,7264.3721,7238.9414,7190.8589,7039.5425,6975.1611,6891.1465,6830.2148,6773.9141,8103.6943,8032.0547,7961.1094,7890.9561,7821.5181,7752.6245,7684.0371,7615.5195,7546.8784,7478.0854,7409.0225,7339.7153,7270.1621,7200.0728,7129.1094,7057.3237,6985.375,6913.731,6842.7241,6772.4595,8110.9082,8037.9478,7965.6436,7893.9819,7822.9058,7752.2993,7682.0737,7612.0991,7542.2949,7472.6177,7403.0122,7333.4814,7264.0356,7194.623,7125.1943,7055.8164,6986.7075,6918.0444,6849.9585,6782.5229,8105.5029,8030.1938,7956.229,7885.3667,7817.2378,7750.6948,7684.5063,7617.1172,7548.1021,7478.9131,7409.5522,7341.8364,7277.2651,7212.168,7140.9897,7062.582,6983.6431,6906.9893,6833.9658,6763.3975
201,Yotala,10112.75,10346.646,10630.549,10210.204,10258.435,10231.053,10343.683,10369.17,10802.256,10636.996,10849.464,10211.482,10181.825,10157.688,10116.242,10286.906,10444.398,10454.776,10516.557,10592.789,10276.535,10301.399,10324.67,10345.111,10364.536,10383.393,10401.063,10415.377,10423.595,10422.512,10412.646,10396.66,10381.481,10372.149,10371.655,10380.848,10398.019,10420.514,10446.135,10473.018,10305.517,10319.394,10332.807,10345.328,10357.264,10368.6,10379.047,10387.988,10394.717,10398.445,10399.438,10398.515,10397.612,10398.188,10401.153,10406.828,10414.791,10424.34,10434.834,10445.706,10238.746,10291.776,10324.601,10325.35,10330.55,10358.291,10415.288,10487.85,10550.368,10557.413,10503.635,10397.245,10300.28,10243.18,10237.037,10279.8,10350.411,10428.766,10509.427,10591.004
202,YamparÃ¡ez,11120.924,11029.285,10934.119,10932.344,11053.696,10996.238,10976.318,11007.066,10964.146,11001.25,11066.923,11368.658,11242.093,11265.626,11128.826,11277.094,11432.99,11338.651,11375.716,11395.639,11002.541,10998.942,10996.52,10996.761,11000.516,11007.988,11019.931,11036.979,11059.358,11086.963,11118.771,11152.872,11186.8,11220.231,11253.388,11286.942,11320.317,11352.827,11384.909,11416.886,10962.154,10972.854,10983.963,10996.017,11009.426,11024.45,11041.454,11060.751,11082.48,11106.637,11132.957,11160.862,11189.638,11219.075,11249.063,11279.658,11310.563,11341.508,11372.506,11403.567,11070.756,11030.413,10998.166,10981.722,10978.507,10978.088,10982.057,10994.895,11020.204,11063.631,11121.899,11181.584,11220.113,11244.505,11265.414,11297.022,11331.519,11357.83,11381.001,11403.034
203,Tomina,9091.873,9009.1289,8953.6973,8920.9102,8882.1992,8848.7236,8805.7227,8743.9609,8721.3945,8660.3008,8675.0977,8668.9619,8638.791,8581.5889,8554.3818,8494.4297,8434.5586,8412.626,8365.8154,8326.877,9054.665,9011.5225,8968.9453,8927.2852,8886.707,8847.335,8809.2207,8772.459,8737.0918,8702.8633,8669.3965,8635.8691,8601.5615,8566.0498,8529.3184,8491.4971,8452.9736,8414.126,8375.1699,8336.3076,9047.9492,9008.0254,8968.3896,8929.1406,8890.3604,8852.0947,8814.3643,8777.1953,8740.5752,8704.4316,8668.6279,8632.9219,8597.0918,8561.0117,8524.6758,8488.0889,8451.377,8414.6396,8377.9668,8341.4131,9073.6826,9019.5449,8968.5947,8922.0078,8878.5498,8836.8535,8796.1582,8757.5879,8723.7783,8695.1475,8671.7451,8648.0752,8619.2324,8583.6816,8543.0518,8498.5947,8453.3682,8409.6738,8366.7959,8324.5254
204,OcurÃ­,17307.928,17106.785,16889.23,16729.977,16655.586,16481.732,16229.831,16065.43,15942.582,15758.523,15714.658,15637.454,15523.951,15281.506,14933.602,14949.506,14957.559,14814.004,14675.279,14560.271,17265.16,17093.951,16924.846,16758.385,16594.672,16433.607,16275.61,16121.593,15972.003,15826.685,15685.215,15546.508,15409.791,15275.253,15144.142,15017.751,14895.256,14775.154,14656.637,14539.277,17240.727,17076.518,16914.033,16753.496,16595.066,16438.811,16284.941,16133.821,15985.611,15840.305,15697.8,15557.779,15420.022,15284.462,15151.308,15020.745,14892.415,14765.815,14640.599,14516.555,17287.963,17105.938,16928.977,16760.16,16596.238,16429.344,16261.229,16101.757,15955.485,15821.101,15695.315,15565.081,15420.832,15264.724,15114.953,14991.693,14885.755,14781.595,14675.435,14568.675
205,Tarabuco,20358.889,20092.912,19946.688,19786.684,19594.051,19366.68,19162.461,18893.133,18685.703,18516.793,18406.646,18251.461,18046.016,17793.24,17497.574,17411.82,17208.98,17099.553,16967.141,16880.445,20359.322,20152.281,19947.344,19743.906,19541.352,19339.566,19138.896,18940.002,18743.674,18550.268,18359.52,18170.891,17984.268,17800.359,17620.467,17445.719,17276.047,17110.996,16949.51,16790.461,20358.371,20149.84,19943.443,19739.031,19536.451,19335.656,19136.797,18940.057,18745.658,18553.734,18364.23,18177.043,17992.143,17809.682,17629.98,17453.24,17279.375,17108.189,16939.313,16772.375,20340.652,20143.865,19951.852,19759.334,19560.408,19353.736,19143.295,18934.945,18737.275,18551.965,18372.551,18187.24,17990.135,17785.598,17586.555,17406.564,17244.674,17100.816,16969.34,16844.605
206,ZudaÃ±ez,7063.125,7310.041,7567.3936,7812.3535,8135.6641,8437.375,8786.8486,9119.0234,9493.6445,9851.1953,10140.248,10616.301,10990.459,11443.422,11998.588,12449.299,12957.828,13431.332,13963.336,14451.693,7030.6948,7293.4746,7566.4224,7850.4907,8146.7314,8455.8838,8778.6514,9115.5566,9467.2422,9834.3896,10218.027,10619.444,11039.18,11477.759,11935.163,12410.866,12904.89,13417.567,13949.761,14502.552,7014.8354,7282.2637,7560.0244,7848.7168,8149.0313,8461.5957,8787.0615,9126.0557,9479.2305,9847.2568,10230.879,10630.915,11047.963,11482.609,11935.288,12406.311,12896.105,13405.212,13934.338,14484.266,7053.0308,7304.396,7566.4585,7842.4766,8136.3193,8447.1709,8773.8896,9113.3574,9464.1367,9825.4844,10201.582,10601.655,11025.681,11476.03,11949.206,12435.296,12931.192,13435.674,13951.97,14483.063
207,Curva,2168.252,2259.145,2348.1865,2434.2732,2504.8208,2593.5557,2689.0142,2793.6821,2893.3188,2990.6184,3105.249,3215.4697,3312.9482,3432.8945,3560.0664,3670.0195,3827.8613,3939.8484,4083.2764,4223.8018,2179.0361,2257.8213,2339.3389,2423.5745,2510.593,2600.5759,2693.6606,2789.9136,2889.3523,2992.0259,3098.0242,3207.417,3320.3525,3437.0811,3557.7876,3682.6316,3811.8054,3945.3708,4083.5581,4226.561,2181.1213,2259.2288,2340.0986,2423.7905,2510.386,2599.9932,2692.7117,2788.626,2887.811,2990.3572,3096.3643,3205.9399,3319.2158,3436.3599,3557.5298,3682.8809,3812.5869,3946.7935,4085.6851,4229.4561,2175.2117,2257.0149,2340.6946,2425.3538,2511.2539,2600.2251,2693.2573,2790.3247,2890.6492,2993.8955,3100.1316,3208.864,3320.3967,3436.1995,3556.6716,3681.6799,3811.6345,3944.9795,4082.7014,4225.0337
