,poly_id,asdf_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,airTemp2012.mean,airTemp2013.mean,airTemp2014.mean,airTemp2015.mean,airTemp2016.mean,airTemp2017.mean,airTemp2012.min,airTemp2013.min,airTemp2014.min,airTemp2015.min,airTemp2016.min,airTemp2017.min,airTemp2012.max,airTemp2013.max,airTemp2014.max,airTemp2015.max,airTemp2016.max,airTemp2017.max,distancedistanceCoast2017mean,distancedistanceCoast2017max,distancedistanceCoast2017min,distanceDia2017min,distanceDia2017mean,distanceDia2017max,drugCult_count2017,drugCult_none2017,drugCult_coca_bush2017,distanceDrug2017mean,distanceDrug2017max,distanceDrug2017min,esaLandCover2012_grassland,esaLandCover2012_count,esaLandCover2012_sparse_vegetation,esaLandCover2012_bare_areas,esaLandCover2012_shrubland,esaLandCover2012_no_data,esaLandCover2012_rainfed_cropland,esaLandCover2012_water_bodies,esaLandCover2012_forest,esaLandCover2012_wetland,esaLandCover2012_mosaic_cropland,esaLandCover2012_irrigated_cropland,esaLandCover2012_snow_ice,esaLandCover2012_urban,esaLandCover2013_grassland,esaLandCover2013_count,esaLandCover2013_sparse_vegetation,esaLandCover2013_bare_areas,esaLandCover2013_shrubland,esaLandCover2013_no_data,esaLandCover2013_rainfed_cropland,esaLandCover2013_water_bodies,esaLandCover2013_forest,esaLandCover2013_wetland,esaLandCover2013_mosaic_cropland,esaLandCover2013_irrigated_cropland,esaLandCover2013_snow_ice,esaLandCover2013_urban,esaLandCover2014_grassland,esaLandCover2014_count,esaLandCover2014_sparse_vegetation,esaLandCover2014_bare_areas,esaLandCover2014_shrubland,esaLandCover2014_no_data,esaLandCover2014_rainfed_cropland,esaLandCover2014_water_bodies,esaLandCover2014_forest,esaLandCover2014_wetland,esaLandCover2014_mosaic_cropland,esaLandCover2014_irrigated_cropland,esaLandCover2014_snow_ice,esaLandCover2014_urban,esaLandCover2015_grassland,esaLandCover2015_count,esaLandCover2015_sparse_vegetation,esaLandCover2015_bare_areas,esaLandCover2015_shrubland,esaLandCover2015_no_data,esaLandCover2015_rainfed_cropland,esaLandCover2015_water_bodies,esaLandCover2015_forest,esaLandCover2015_wetland,esaLandCover2015_mosaic_cropland,esaLandCover2015_irrigated_cropland,esaLandCover2015_snow_ice,esaLandCover2015_urban,esaLandCover2016_grassland,esaLandCover2016_count,esaLandCover2016_sparse_vegetation,esaLandCover2016_bare_areas,esaLandCover2016_shrubland,esaLandCover2016_no_data,esaLandCover2016_rainfed_cropland,esaLandCover2016_water_bodies,esaLandCover2016_forest,esaLandCover2016_wetland,esaLandCover2016_mosaic_cropland,esaLandCover2016_irrigated_cropland,esaLandCover2016_snow_ice,esaLandCover2016_urban,modis_agriculture_2012,modis_total_area_2012,modis_urban_2012,modis_agriculture_2013,modis_total_area_2013,modis_urban_2013,modis_agriculture_2014,modis_total_area_2014,modis_urban_2014,modis_agriculture_2015,modis_total_area_2015,modis_urban_2015,modis_agriculture_2016,modis_total_area_2016,modis_urban_2016,ghsl2015
114,170,114,Corque,40301,Oruro,5,Oruro-Corque,BOL-ADM3-33444609B19215102,46.400002,266,9329,0.0,88.800003,91.199997,0.25299999,3.0999999,52.599998,12.2,66.099998,0.40000001,26.0,29.0,35.799999,0.0,0.0,0.0,21.299999,0.0,81.199997,3.5999999,2.7,10.5,93.900002,75.699997,62.200001,1.3,0.89999998,0.89999998,0.69999999,47.0,4.5,0.0,48.200001,27,16.1,0.1,34.200001,68.800003,51.200001,26.799999,27.200001,10.7,0.5,2,2.0,17.200001,29.9,4.4000001,0.31999999,24.0,12.3,26.1,95.5,0.0,3.0,0.1,0.0,0.0,0.0,0.0,64.099998,92.300003,0.0,568,12.61,48.950001,76.879997,62.490002,79.199997,8.6400003,35.52,28.1,42.400002,80.940002,21.43,66.730003,50.0,76.510002,6.21,8385.0703,8461.6318,8526.1904,8580.0771,8655.3105,8700.2988,8776.6006,8815.584,8886.04,8933.7695,8988.3496,9086.9912,9175.1641,9229.9795,9296.7559,9356.5586,9405.1348,9475.125,9527.0879,9600.1592,13.281784,13.350233,13.214084,13.391801,13.337969,13.822867,13.804433,13.632038,13.748655,13.223887,13.294897,13.366074,13.437716,13.50974,13.581947,13.653711,13.725004,13.796179,401.29349,402.53458,405.23749,406.17126,409.80518,411.45074,400.85239,402.92816,405.01569,407.11517,409.22769,411.35138,8.46422759643,8.36408842152,8.56919590817,8.87939645541,9.38285792333,8.90677296781,8.20833333333,8.05,8.23333333333,8.625,9.06666666667,8.575,8.93333333333,8.64166666667,8.84166666667,9.39166666667,9.74166666667,9.28333333333,265810.896231,296750.033034,230989.278031,384882.336703,430024.08307,469875.689527,2792,2792,0,196237.329514,237021.097587,149965.25508,2114,36201,5976,26163,1406,0,21,130,379,0,12,0,0,0,2110,36201,5934,26209,1406,0,21,130,379,0,12,0,0,0,2110,36201,5934,26209,1406,0,21,130,379,0,12,0,0,0,2110,36201,5934,26209,1406,0,21,130,379,0,12,0,0,0,2075,36201,5946,26232,1406,0,21,130,379,0,12,0,0,0,305.4061027805146,3281.505311741807,0.0,356.7327215354166,3281.505311741807,0.0,370.11199275128666,3281.505311741807,0.0,360.86533225606615,3281.505311741807,0.0,293.18057432034306,3281.505311741807,0.0,1326070.0
115,217,115,Vitichi,50602,Potosí,7,Potosí-Vitichi,BOL-ADM3-33444609B29766009,47.5,240,10332,0.0,70.5,81.099998,0.171,24.0,29.5,18.0,2.0999999,3.3,28.200001,31.4,38.700001,1.6,0.0,0.0,18.9,0.0,56.200001,7.8000002,4.1999998,6.1999998,82.400002,81.0,52.299999,2.2,0.89999998,0.69999999,0.60000002,73.900002,41.400002,0.0,83.0,44,17.200001,0.0,19.700001,66.400002,43.099998,9.8000002,28.799999,9.5,0.40000001,1,3.3,17.0,37.799999,1.9,0.41999999,31.0,21.700001,10.4,69.800003,5.0999999,2.2,0.0,0.0,0.0,0.0,0.0,75.5,90.300003,0.2,633,30.530001,29.77,76.279999,43.200001,60.82,33.82,48.580002,35.709999,33.630001,64.080002,42.59,74.82,50.0,81.010002,7.4299998,10440.736,10406.939,10395.861,10344.898,10323.129,10262.74,10248.455,10170.594,10143.27,10147.449,10070.242,10019.335,10029.153,9973.1416,9916.9824,9861.7852,9767.4023,9727.4766,9689.4736,9652.4727,12.900463,12.871461,12.670282,12.978934,13.153541,13.755634,13.705784,13.544678,13.708066,12.718884,12.851555,12.984774,13.119052,13.254108,13.389312,13.523785,13.657557,13.791125,397.25815,400.76599,401.73441,405.06409,408.54608,410.80521,397.31854,399.97791,402.65488,405.35147,408.06732,410.80136,14.1643180871,13.4093115115,13.546713588,14.2551426369,13.5600525456,13.1909249132,12.5166666667,11.75,11.9083333333,12.6,11.8583333333,11.5333333333,18.1833333333,17.6666666667,17.9583333333,18.3416666667,17.775,17.9083333333,490931.965823,513099.767896,465947.827546,644629.32623,678028.692855,706433.168544,1404,1404,0,295114.967845,327261.819763,260159.687143,2322,18126,9115,911,5760,0,3,0,15,0,0,0,0,0,2320,18126,9113,911,5764,0,3,0,15,0,0,0,0,0,2319,18126,9114,911,5764,0,3,0,15,0,0,0,0,0,2319,18126,9114,911,5764,0,3,0,15,0,0,0,0,0,2111,18126,9322,911,5764,0,3,0,15,0,0,0,0,0,496.63330122689945,1614.0349446674702,12.4148615,541.5826791615808,1614.0349446674702,12.4148615,601.7270346596811,1614.0349446674702,12.4148615,583.2027675816787,1614.0349446674702,12.4148615,536.6040065628675,1614.0349446674702,12.4148615,2417766.874509804
116,74,116,Luribay,20901,La Paz,4,La Paz-Luribay,BOL-ADM3-33444609B50583695,53.099998,113,12313,0.0,75.099998,76.800003,0.121,27.799999,23.1,21.700001,1.1,10.2,26.4,29.200001,37.0,1.1,0.0,0.0,25.200001,0.0,46.0,3.4000001,3.0,5.3000002,91.800003,100.0,76.900002,1.3,0.80000001,0.80000001,0.80000001,76.5,38.200001,0.0,77.699997,55,28.1,0.1,18.1,81.5,67.800003,8.8000002,14.7,16.6,0.30000001,0,3.5999999,23.1,42.0,0.89999998,0.36000001,40.0,13.9,14.5,63.900002,21.700001,1.8,0.1,0.0,0.0,0.0,0.0,85.300003,93.199997,0.30000001,907,34.549999,27.93,77.720001,65.129997,72.849998,33.869999,50.189999,62.41,25.48,74.129997,42.360001,80.260002,50.0,87.989998,11.51,8808.2695,8938.6719,8989.8262,9106.377,9392.7324,9494.9482,9573.3564,9754.7959,9932.9863,10033.851,10305.027,10724.533,10798.707,10747.955,10769.977,11312.461,11673.558,11839.141,12056.988,12261.199,12.023491,12.193045,12.014876,12.09696,12.791703,13.418798,13.254309,12.999351,12.530096,12.034744,12.176392,12.31787,12.459223,12.599738,12.737799,12.872266,13.003703,13.133634,398.92242,401.90088,404.64429,406.08115,408.73535,410.24838,399.48996,401.71515,403.95123,406.19742,408.45453,410.72281,4.69148499624,4.83508804226,4.95400639862,4.96008119345,5.53827367788,4.97709570201,3.76666666667,3.90833333333,4.025,4.03333333333,4.61666666667,4.04166666667,14.725,14.9333333333,15.0916666667,15.025,15.5416666667,15.175,321155.204815,335157.306358,302373.224819,260462.189685,276940.392312,288441.159,383,383,0,43102.4153154,56244.884975,28122.8709317,1438,4961,1264,128,1887,0,2,0,187,13,15,0,0,27,1467,4961,1244,119,1887,0,2,0,187,13,15,0,0,27,1460,4961,1246,119,1886,0,2,0,187,13,15,0,0,33,1460,4961,1246,119,1886,0,2,0,187,13,15,0,0,33,1448,4961,1240,119,1904,0,2,0,187,13,15,0,0,33,405.1251057911765,461.41725624897725,14.32677900042892,407.3602341102329,461.41725624897725,14.32677900042892,408.0876567658088,461.41725624897725,14.54072453167892,405.47500039877457,461.41725624897725,14.836891315686277,402.83214388474266,461.41725624897725,14.836891315686277,928925.0705882352
117,183,117,Machacamarca,40702,Oruro,5,Oruro-Machacamarca,BOL-ADM3-33444609B61739549,56.5,62,5082,57.0,58.400002,45.200001,0.061999999,36.299999,19.200001,20.6,7.0,10.4,63.599998,39.099998,46.900002,0.0,0.0,0.0,19.9,0.0,49.099998,3.8,3.5999999,21.0,94.300003,0.0,50.0,1.1,0.89999998,0.80000001,0.69999999,82.5,44.700001,0.0,91.5,106,68.400002,0.30000001,11.7,65.400002,47.0,16.0,23.5,19.799999,0.2,3,4.0,27.299999,67.800003,5.5999999,0.31999999,78.0,7.4000001,17.1,60.0,0.0,1.0,0.30000001,0.0,0.0,0.0,0.0,72.099998,91.900002,0.5,710,53.029999,36.060001,79.629997,51.330002,73.349998,38.970001,67.690002,41.07,61.790001,76.099998,41.060001,88.400002,50.0,80.360001,8.9300003,4561.6533,4622.2217,4588.0771,4653.4194,4789.312,4829.6494,4825.3574,4884.3115,5156.9185,5076.7681,5369.7207,5301.8921,5319.8159,5363.9102,5355.7339,5468.3057,5594.3848,5643.1885,5716.5137,5786.0361,14.299082,14.399073,14.872723,14.593278,14.565511,14.597764,14.518581,14.510588,14.483438,14.510014,14.518521,14.526689,14.53366,14.539439,14.544183,14.548112,14.551581,14.554873,399.32047,401.97205,404.30905,406.30099,409.90051,410.94232,399.48651,401.85675,404.24045,406.63791,409.04919,411.47321,8.86268119016,8.88043481314,9.16775365456,9.28079713272,9.90471017641,9.49855075812,7.80833333333,7.83333333333,8.09166666667,8.20833333333,8.825,8.35,10.2333333333,10.2416666667,10.5666666667,10.675,11.3083333333,10.9916666667,354175.875874,367742.897609,341030.411434,386361.315922,399748.470086,410822.775951,276,276,0,157442.816561,169604.856554,145016.657725,686,3614,875,1372,493,0,1,31,15,34,28,0,0,79,686,3614,875,1367,493,0,1,31,15,34,28,0,0,84,651,3614,909,1362,493,0,1,31,15,34,28,0,0,90,651,3614,908,1359,493,0,1,31,15,34,28,0,0,94,644,3614,915,1359,493,0,1,31,15,34,28,0,0,94,159.3280651859069,328.63943361358605,1.497843875,170.0655497701593,328.63943361358605,1.497843875,178.8663019467525,328.63943361358605,1.497843875,182.44098642916668,328.63943361358605,1.497843875,171.29992019227942,328.63943361358605,1.497843875,982870.4470588237
118,233,118,Arampampa,51301,Potosí,7,Potosí-Arampampa,BOL-ADM3-33444609B79352083,42.5,308,3761,0.0,88.699997,90.099998,0.26800001,13.8,49.200001,11.3,5.5999999,4.3000002,32.099998,50.599998,67.800003,0.5,0.0,0.0,0.0,0.0,143.8,14.1,13.8,8.5,87.699997,42.900002,36.099998,1.8,0.89999998,1.0,0.69999999,88.5,23.4,0.0,47.099998,23,15.3,0.0,33.400002,75.099998,50.0,10.8,31.200001,0.0,0.2,0,0.69999999,6.5,21.799999,2.0,0.47,26.0,38.799999,23.5,80.800003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,111.9,88.0,0.0,1120,14.64,31.18,62.700001,25.57,78.639999,34.220001,35.060001,34.52,9.6899996,49.259998,28.559999,77.75,50.0,92.029999,14.31,4653.8184,4605.6934,4529.9336,4527.5483,4433.6646,4381.0166,4360.3462,4287.5059,4206.9038,4192.811,4131.2803,4029.811,4012.4258,3966.917,4002.1426,3986.0659,3885.2588,3869.9092,3813.1062,3774.1704,11.951808,12.453313,12.214565,12.112204,12.03779,12.897444,12.760705,12.832557,12.994076,11.987436,12.107647,12.227521,12.347816,12.469254,12.591968,12.715011,12.838203,12.961478,397.77646,400.72311,402.24435,404.11005,408.80585,410.43457,397.66199,400.1803,402.71515,405.26779,407.83914,410.42682,16.0714411185,16.2608082463,16.3280253104,16.5079366007,17.102178288,16.5855667176,10.4083333333,10.3666666667,10.525,10.7416666667,11.1916666667,10.6,18.35,18.625,18.6583333333,18.825,19.475,18.9833333333,446003.167398,460159.654991,430055.949169,388895.338269,402407.460808,415165.764018,327,327,0,76516.0697499,92390.5012145,61442.6683418,2402,4268,588,109,931,0,63,0,163,0,10,0,0,2,2375,4268,591,109,954,0,63,0,163,0,10,0,0,3,2375,4268,591,107,954,0,63,0,163,0,10,0,0,5,2375,4268,591,106,953,0,63,0,163,0,10,0,0,7,2355,4268,611,106,953,0,63,0,163,0,10,0,0,7,351.94704426752463,386.6975340172252,0.0,356.29531771930164,386.6975340172252,0.0,356.6787906234684,386.6975340172252,0.0,354.46942938351737,386.6975340172252,0.0,353.9130923746325,386.6975340172252,0.0,415759.28627450974
119,127,119,Sacabamba,30404,Cochabamba,3,Cochabamba-Sacabamba,BOL-ADM3-33444609B67664908,44.700001,289,4508,0.0,73.800003,86.199997,0.23100001,17.700001,30.200001,14.7,2.0999999,11.6,33.299999,44.599998,62.700001,0.0,0.0,0.0,22.1,55.200001,61.900002,6.5999999,6.5,4.6999998,87.0,66.699997,65.900002,1.3,0.69999999,0.80000001,0.69999999,74.199997,32.599998,0.0,52.5,56,17.0,0.2,17.1,74.300003,54.799999,12.5,20.299999,0.0,0.1,1,3.5999999,0.0,26.1,1.5,0.47,33.0,43.5,18.0,71.800003,6.4000001,2.0,0.2,0.0,0.0,0.0060000001,0.0,67.5,88.400002,0.0,1135,22.9,33.599998,68.639999,43.029999,61.279999,30.85,38.52,45.549999,27.190001,45.23,36.23,77.589996,49.709999,75.629997,14.5,4596.1011,4554.2432,4514.8472,4486.2227,4448.8369,4428.7383,4403.5234,4378.6787,4398.2637,4374.0723,4363.9424,4283.0439,4290.6006,4255.2661,4229.9888,4214.9146,4137.6719,4143.3687,4114.2358,4097.2944,12.861009,13.17774,12.882191,13.095637,12.94748,13.268729,13.329392,13.425451,13.560939,12.868335,12.942945,13.01761,13.092885,13.168988,13.246148,13.324039,13.402386,13.480932,398.74084,400.70126,404.21182,405.5213,408.4165,410.78027,398.70493,401.0954,403.50037,405.91879,408.3519,410.79941,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,484364.127064,493608.005367,474447.678814,390618.665928,401048.108398,412753.544373,169,169,0,38206.5714031,45253.5822416,28857.5337386,1016,2162,779,176,63,0,83,0,13,0,32,0,0,0,1016,2162,779,176,63,0,83,0,13,0,32,0,0,0,1046,2162,749,176,63,0,83,0,13,0,32,0,0,0,1046,2162,749,176,63,0,83,0,13,0,32,0,0,0,1045,2162,749,176,63,0,84,0,13,0,32,0,0,0,187.6180782572304,196.3494200116396,0.0,190.08749924773284,196.3494200116396,0.0,189.8693373420956,196.3494200116396,0.0,191.1019545471814,196.3494200116396,0.0,191.1187366844363,196.3494200116396,0.0,721582.5411764706
120,125,120,Anzaldo,30402,Cochabamba,3,Cochabamba-Anzaldo,BOL-ADM3-33444609B24659770,43.099998,303,7415,0.0,86.5,84.599998,0.24600001,16.1,30.200001,14.7,5.5,4.0999999,25.299999,35.599998,46.599998,1.8,0.0,0.0,0.0,67.199997,70.099998,5.0999999,3.0,5.0,82.800003,0.0,58.299999,1.9,0.80000001,1.0,0.69999999,70.800003,27.9,0.0,56.599998,36,20.9,0.1,21.200001,73.199997,47.599998,12.1,30.1,13.5,0.2,1,1.9,5.0,25.0,1.7,0.5,37.0,52.0,14.7,79.5,0.0,2.0,0.1,0.0,0.0,0.0,0.0,67.900002,89.199997,1.4,447,18.65,36.16,71.599998,36.98,68.769997,27.620001,40.32,40.139999,23.299999,36.68,35.549999,77.709999,50.0,76.370003,6.1599998,9373.8457,9092.4629,8953.9316,8720.5186,8617.5879,8440.2881,8227.9873,8087.103,7924.6094,7684.7759,7642.9268,7577.395,7417.8398,7187.8647,6966.915,6859.2461,6801.2305,6618.9805,6520.3086,6396.9297,11.95595,12.101479,12.209403,12.866371,12.699277,13.077621,13.36931,13.11388,13.000355,12.059763,12.225155,12.390352,12.554819,12.717567,12.878385,13.037014,13.193698,13.349511,398.10107,400.75134,402.78442,405.36838,409.02121,410.76022,398.01578,400.57263,403.1459,405.73688,408.34488,410.96927,13.6937912945,13.8718255393,13.947443664,14.1213739226,14.6701279913,14.1934328642,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,18.35,18.625,18.6583333333,18.825,19.475,18.9833333333,469620.721092,483110.709975,454351.408287,380850.9934,401312.565116,423604.892155,567,567,0,53144.2792452,66610.03094,38017.324894,4017,7388,1120,218,1264,0,463,0,250,0,49,0,0,7,4036,7388,1103,216,1264,0,463,0,250,0,49,0,0,7,4142,7388,1003,210,1263,0,463,0,250,0,49,0,0,8,4141,7388,1003,210,1263,0,463,0,250,0,49,0,0,9,4125,7388,1019,210,1263,0,463,0,250,0,49,0,0,9,631.1351273584562,672.5331861740384,1.49777421875,636.8048830253067,672.5331861740384,1.49777421875,637.8755408314341,672.5331861740384,1.49777421875,632.8787472046572,672.5331861740384,1.49777421875,623.7242289571082,672.5331861740384,1.49777421875,1548086.6901960785
121,136,121,Toko,30802,Cochabamba,3,Cochabamba-Toko,BOL-ADM3-33444609B17865743,52.700001,125,7420,0.0,51.200001,61.900002,0.077,43.5,11.0,24.700001,1.3,27.799999,57.099998,26.200001,31.6,0.0,0.0,0.0,0.0,0.0,40.0,13.7,5.5999999,9.0,88.599998,89.5,71.599998,3.0999999,0.89999998,0.80000001,0.69999999,94.199997,58.799999,0.0,90.400002,107,45.599998,0.2,12.6,71.5,48.799999,12.0,21.799999,0.0,0.1,1,2.0999999,7.6999998,56.299999,1.1,0.44,58.0,23.4,13.0,54.599998,0.0,1.0,0.2,0.0,0.0,0.0,0.0,61.099998,91.0,0.5,430,51.450001,30.98,86.839996,46.970001,68.169998,49.389999,61.240002,43.07,30.290001,57.959999,46.099998,88.5,50.0,74.139999,4.77,5713.8193,5768.6382,5614.5039,5744.9258,5863.6768,5841.3359,5852.4116,5870.8809,5935.8438,5983.6875,6004.6675,6015.7197,6030.8843,6035.5776,6000.3618,6188.6968,6224.7227,6242.8618,6277.2739,6321.2983,14.264409,14.419916,14.531599,14.715197,14.798062,14.838556,14.643506,14.687301,14.712923,14.415586,14.469639,14.523211,14.575767,14.626802,14.676159,14.724103,14.771311,14.818254,396.95966,400.20679,402.95581,405.09549,408.91013,410.9498,397.19543,399.96378,402.75107,405.55701,408.38266,411.22705,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,472980.990081,478660.05535,467603.005525,376792.898575,381700.533562,389089.46659,55,55,0,37514.6055245,43016.6976594,30731.0646447,350,683,16,207,2,0,61,0,0,0,46,0,0,1,350,683,16,207,2,0,61,0,0,0,46,0,0,1,350,683,16,207,2,0,61,0,0,0,46,0,0,1,350,683,16,207,2,0,61,0,0,0,46,0,0,1,350,683,16,207,2,0,61,0,0,0,46,0,0,1,57.187511047855416,59.06360412560964,0.0,57.274773945281886,59.06360412560964,0.0,58.25396722708336,59.06360412560964,0.0,58.68189260208336,59.06360412560964,0.0,58.25396771145836,59.06360412560964,0.0,1707950.0392156858
122,160,122,Cuchumuela,31405,Cochabamba,3,Cochabamba-Cuchumuela,BOL-ADM3-33444609B84509711,49.599998,192,2951,0.0,83.800003,77.199997,0.20200001,22.4,18.1,23.4,1.7,8.5,49.200001,28.299999,37.799999,0.0,0.0,0.0,0.0,0.0,50.400002,0.0,0.0,16.799999,92.099998,100.0,33.299999,1.0,0.89999998,0.89999998,0.69999999,75.0,41.900002,0.0,66.099998,26,17.0,0.0,16.5,71.699997,50.5,9.3999996,16.6,0.0,0.0,0,0.0,,31.799999,0.30000001,0.41,34.0,23.700001,27.9,65.699997,0.0,1.0,0.0,0.0,0.0,0.003,0.0,60.5,90.599998,0.0,1945,25.629999,28.68,83.370003,74.589996,70.169998,34.48,42.009998,45.66,6.48,63.73,30.959999,88.739998,49.880001,73.529999,26.34,2123.7104,2200.4971,2328.2874,2387.1436,2426.5901,2499.4917,2509.2944,2592.4111,2625.3789,2643.1465,2737.5464,2849.7471,2896.5786,3014.814,3048.5278,3248.0439,3345.6448,3447.6111,3548.9814,3640.1238,12.63848,12.900718,12.831464,13.062901,13.075068,13.229088,13.124769,13.278179,13.325964,12.725561,12.808947,12.891567,12.973438,13.054427,13.134624,13.21417,13.293446,13.372605,398.75259,401.08069,403.50711,405.75812,408.30942,410.65683,398.73975,401.09616,403.46649,405.85086,408.24948,410.66211,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,487619.079035,492757.757871,480854.471351,387302.866372,393451.157163,400721.162515,59,59,0,30076.9189131,35573.8100037,24580.3342107,620,802,86,0,6,0,83,0,0,0,7,0,0,0,620,802,86,0,6,0,83,0,0,0,7,0,0,0,620,802,86,0,6,0,83,0,0,0,7,0,0,0,620,802,86,0,6,0,83,0,0,0,7,0,0,0,620,802,86,0,6,0,83,0,0,0,7,0,0,0,70.32354197763478,72.9083646144945,0.0,70.24047276109067,72.9083646144945,0.0,70.44185130428919,72.9083646144945,0.0,70.080210244424,72.9083646144945,0.0,69.652282103799,72.9083646144945,0.0,288457.3333333334
123,159,123,Tacachi,31404,Cochabamba,3,Cochabamba-Tacachi,BOL-ADM3-33444609B63808862,51.099998,162,1424,0.0,63.700001,66.5,0.090999998,17.799999,11.0,24.700001,0.89999998,6.8000002,62.299999,26.799999,35.0,2.5,0.0,0.0,0.0,0.0,65.800003,0.0,0.0,25.200001,93.699997,76.0,48.700001,1.0,1.0,0.69999999,0.60000002,76.5,41.200001,0.0,89.699997,66,36.799999,0.1,20.0,68.0,40.799999,7.4000001,21.200001,0.0,0.0,0,0.0,,51.0,0.0,0.34,49.0,18.200001,16.9,76.300003,0.0,1.0,0.1,0.0,0.0,0.0,0.0,49.799999,90.699997,0.0,1634,39.66,29.84,82.230003,78.199997,60.16,34.919998,57.080002,37.43,11.62,71.470001,35.110001,88.669998,50.0,68.129997,21.790001,1430.8083,1474.0408,1510.4532,1505.2234,1588.6998,1564.9316,1703.9977,1663.7747,1682.1604,1831.9192,1796.4976,1725.8904,1781.1676,1748.5034,1856.1746,1786.9689,1859.7754,1847.5977,1900.3275,1931.0886,13.320888,13.492677,13.389723,13.839242,13.743141,13.909614,14.034612,14.030461,14.12764,13.339062,13.443285,13.5479,13.652786,13.757433,13.861798,13.965799,14.069475,14.173038,398.72168,401.05841,403.6438,405.74197,408.36136,410.47128,398.77701,401.11472,403.46613,405.83072,408.20901,410.60083,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,486879.773951,491269.607914,482523.516249,384402.140749,387498.726283,390470.793245,19,19,0,27386.767366,32203.1069587,24580.9810069,183,222,0,17,2,0,19,0,0,0,1,0,0,0,183,222,0,17,2,0,19,0,0,0,1,0,0,0,183,222,0,17,2,0,19,0,0,0,1,0,0,0,183,222,0,17,2,0,19,0,0,0,1,0,0,0,183,222,0,17,2,0,19,0,0,0,1,0,0,0,18.526596313786765,18.83529608042073,0.0,18.740558579411765,18.83529608042073,0.0,18.740558579411765,18.83529608042073,0.0,18.526596313786765,18.83529608042073,0.0,18.740558579411765,18.83529608042073,0.0,361422.80392156873
