asdf_id,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc
184,11707,21.9,67.5,67.0,0.145,23.1,29.5,18.0,2.4000001,5.8000002,45.5,29.200001,36.700001,0.60000002,0.0,0.0,58.5,0.0,48.599998,3.0999999,2.0,12.7,91.800003,75.0,43.5,1.8,0.89999998,0.89999998,0.69999999,82.0,28.0,0.0,74.300003,65,44.0,0.1,13.1,67.199997,45.700001,11.0,24.5,8.3999996,0.30000001,2,3.9000001,17.6,38.799999,1.6,0.40000001,36.0,15.0,16.5,71.900002,6.9000001,1.9,0.1,0.0,0.0,0.0,0.0,65.099998,90.599998,0.2,992
185,15374,38.400002,53.5,66.300003,0.082999997,41.900002,14.0,22.799999,0.80000001,3.2,31.9,45.700001,60.200001,0.0,0.0,0.0,6.5,32.799999,37.0,2.5999999,1.5,7.1999998,88.599998,75.0,60.299999,1.8,0.80000001,0.69999999,0.89999998,76.099998,57.799999,0.0,86.300003,159,55.299999,0.80000001,22.0,73.099998,65.800003,11.3,17.9,58.799999,0.30000001,1,5.9000001,21.1,56.5,3.0999999,0.38999999,45.0,13.9,12.1,41.5,0.0,1.0,0.80000001,0.0,0.0,0.0,6.5999999,56.200001,88.900002,5.0,754
186,14688,0.0,86.099998,86.900002,0.38,13.1,40.599998,16.9,14.3,0.60000002,41.599998,27.1,34.299999,0.0,0.0,0.0,27.200001,102.1,84.400002,4.8000002,4.4000001,7.1999998,75.699997,50.0,70.5,1.3,0.80000001,1.2,0.60000002,57.5,23.6,0.0,31.9,27,15.1,0.0,19.799999,69.699997,44.700001,10.6,32.0,0.0,0.40000001,0,1.6,0.0,22.0,1.6,0.60000002,35.0,44.0,33.299999,80.599998,0.0,2.0999999,0.1,0.1,0.0,0.014,0.0,83.099998,85.699997,0.2,625
187,10134,0.0,60.599998,76.699997,0.191,20.6,29.5,18.0,3.0999999,3.5999999,37.799999,30.200001,41.5,0.0,0.0,0.0,39.400002,0.0,48.099998,5.8000002,5.4000001,5.0,81.199997,40.0,53.599998,1.4,0.89999998,0.80000001,0.69999999,67.199997,31.700001,0.0,74.599998,50,24.0,0.1,16.299999,69.199997,46.0,10.0,25.9,0.0,0.1,2,4.1999998,21.200001,35.900002,1.4,0.49000001,34.0,26.4,13.7,73.900002,2.9000001,1.1,0.1,0.0,0.0,0.0,0.0,79.0,92.900002,0.0,565
188,21225,0.0,74.0,73.099998,0.17200001,23.200001,29.5,18.0,4.1999998,13.2,34.700001,26.6,34.599998,1.0,0.0,0.0,23.0,11.4,60.5,4.1999998,2.9000001,7.6999998,85.5,75.0,69.5,1.7,0.80000001,0.80000001,0.69999999,67.900002,35.099998,0.0,76.400002,54,29.700001,0.1,7.3000002,68.5,48.799999,11.3,26.799999,4.5999999,0.40000001,2,3.8,24.1,42.900002,1.2,0.44,26.0,23.0,12.4,70.800003,14.5,1.3,0.1,0.0,0.0,0.0,0.0,77.599998,89.099998,0.30000001,186
189,15121,0.0,93.199997,93.599998,0.38499999,2.8,49.200001,11.3,5.4000001,12.3,22.799999,45.799999,58.599998,1.5,0.0,0.0,25.700001,0.0,76.900002,7.5,7.5999999,3.2,81.400002,56.400002,68.5,1.4,0.80000001,1.1,0.69999999,30.700001,5.6999998,0.0,54.299999,11,15.2,0.0,12.6,70.099998,48.799999,9.8999996,30.6,6.5,0.30000001,0,1.6,,27.6,1.1,0.50999999,19.0,43.299999,21.4,93.300003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.400002,83.900002,0.0,439
190,4644,0.0,77.5,77.300003,0.28200001,22.1,40.599998,16.9,59.599998,2.8,55.299999,20.4,25.200001,1.0,0.0,0.0,21.6,0.0,46.700001,6.0,2.5,9.3999996,83.5,0.0,70.800003,2.5,0.89999998,1.2,0.60000002,67.5,47.0,0.0,35.5,49,20.0,0.1,22.5,72.300003,46.900002,12.6,25.0,0.0,0.1,0,2.9000001,0.0,27.0,2.4000001,0.51999998,39.0,3.5,25.6,61.5,0.0,2.0,1.3,0.1,0.0,0.037999999,0.0,70.099998,95.5,0.30000001,979
191,2650,0.0,50.5,82.800003,0.24600001,23.200001,40.599998,16.9,80.099998,3.5999999,49.0,16.6,18.6,8.1999998,0.0,0.0,0.0,94.800003,94.0,5.4000001,1.0,11.1,94.099998,33.299999,80.0,7.0,0.89999998,1.3,0.5,89.0,46.200001,0.0,42.5,58,12.6,0.0,7.5,68.800003,37.400002,22.700001,30.4,0.0,0.1,0,2.9000001,0.0,29.4,2.3,0.41,74.0,3.0,41.099998,57.400002,0.0,2.0,1.8,0.039999999,0.0,0.030999999,0.0,51.700001,89.900002,7.3000002,1929
192,8847,0.0,67.5,80.199997,0.182,21.1,23.1,21.700001,3.0999999,0.60000002,38.299999,20.1,24.799999,1.9,0.0,0.0,138.5,0.0,79.699997,2.7,3.3,5.8000002,91.900002,100.0,56.700001,1.0,0.80000001,0.89999998,0.69999999,57.400002,34.599998,0.0,69.099998,79,38.099998,0.1,17.9,80.800003,58.200001,10.5,31.200001,0.0,0.30000001,0,2.8,18.5,32.900002,1.6,0.37,70.0,13.2,21.0,57.599998,0.0,1.0,1.4,0.07,0.1,0.050999999,0.0,69.599998,86.099998,16.5,476
193,8351,0.0,51.599998,75.699997,0.26100001,26.9,40.599998,16.9,73.699997,26.0,57.5,15.6,18.299999,2.3,0.0,0.60000002,23.700001,0.0,134.7,9.8999996,4.0999999,9.8999996,86.699997,33.299999,69.400002,2.9000001,0.89999998,1.1,0.60000002,70.800003,48.200001,0.0,48.099998,72,27.799999,0.1,7.3000002,72.0,41.900002,9.6999998,33.299999,11.9,0.30000001,0,2.9000001,0.0,26.700001,3.0,0.47999999,76.0,6.0,29.9,67.400002,0.0,2.0,17.0,0.17,11.2,0.175,0.0,75.0,91.0,0.30000001,1627
194,27119,47.099998,41.799999,56.400002,0.16599999,51.700001,24.299999,27.1,38.200001,16.4,66.800003,13.7,16.0,2.0999999,0.0,0.0,46.099998,19.5,73.300003,6.0,4.1999998,14.9,89.599998,55.0,72.300003,1.5,1.0,1.2,0.60000002,79.900002,58.0,79.5,68.800003,135,51.299999,1.0,6.5,73.199997,44.299999,8.6999998,23.299999,45.5,0.80000001,1,5.0,13.0,50.599998,3.8,0.44999999,98.0,3.3,31.200001,44.799999,108.0,1.0,12.4,0.34999999,11.5,0.29300001,0.0,80.300003,90.199997,2.9000001,814
195,220260,92.0,37.900002,25.299999,0.028999999,80.5,18.0,18.9,,,78.699997,20.4,26.200001,0.0,0.0,0.0,64.599998,164.10001,56.700001,5.6999998,2.7,33.5,95.599998,38.5,61.5,2.0999999,0.89999998,0.80000001,0.60000002,97.0,92.400002,0.0,96.0,211,91.5,1.7,5.3000002,62.299999,39.599998,11.0,22.6,37.0,7.1999998,3,4.0999999,17.200001,80.900002,5.5,0.28999999,125.0,5.6999998,28.200001,18.5,512.29999,0.60000002,1.7,0.0,0.0,0.0,1.3,72.099998,91.199997,11.8,1031
196,5789,0.0,73.5,74.099998,0.138,15.4,23.1,21.700001,0.40000001,1.7,31.0,34.299999,45.200001,0.0,0.0,0.0,16.9,0.0,42.5,2.0,0.89999998,6.6999998,85.900002,0.0,50.0,2.0,0.89999998,0.69999999,0.80000001,72.699997,20.200001,0.0,75.800003,90,31.0,0.1,18.9,72.900002,60.200001,20.9,23.299999,17.0,0.1,2,3.5,16.700001,46.400002,3.2,0.38999999,45.0,12.1,11.1,80.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,80.400002,95.099998,0.1,1152
197,5664,0.0,45.299999,73.699997,0.19400001,40.599998,12.5,31.200001,52.599998,87.400002,62.099998,12.6,14.5,0.0,0.0,0.0,17.5,0.0,108.0,4.1999998,4.3000002,11.7,92.599998,0.0,100.0,1.1,0.89999998,1.2,0.40000001,77.099998,56.700001,79.5,57.400002,118,28.0,0.1,3.0,72.099998,26.1,9.3999996,40.0,0.0,0.1,2,3.0,0.0,41.700001,1.7,0.38,122.0,5.5999999,50.799999,42.0,0.0,1.6,6.1999998,0.17,0.1,0.17,0.0,86.0,78.099998,0.1,1387
198,5196,0.0,69.0,65.199997,0.20200001,22.799999,24.299999,27.1,20.700001,6.1999998,63.900002,16.700001,19.200001,0.60000002,0.0,0.0,0.0,97.5,53.099998,4.0,4.5999999,19.5,89.099998,50.0,63.0,1.0,1.0,1.4,0.60000002,90.199997,31.4,0.0,49.799999,52,29.9,0.1,14.6,68.900002,42.900002,12.9,24.9,0.0,0.1,0,3.0,0.0,37.200001,2.7,0.46000001,49.0,3.9000001,29.9,74.800003,0.0,1.9,0.1,0.029999999,0.0,0.0020000001,0.0,45.799999,86.5,0.69999999,306
199,7870,29.299999,73.699997,79.099998,0.30199999,27.5,40.599998,16.9,22.1,0.0,52.599998,27.700001,34.299999,0.1,0.0,0.1,0.0,686.09998,75.5,2.5,1.5,8.8999996,80.0,100.0,63.599998,2.0,0.89999998,1.3,0.40000001,74.400002,37.5,0.0,36.5,54,26.1,0.1,9.1999998,74.300003,32.900002,13.5,37.0,0.0,0.2,0,1.9,0.0,29.299999,2.2,0.57999998,68.0,33.200001,23.4,67.300003,0.0,2.0,0.1,0.090000004,0.0,0.014,0.0,77.900002,89.599998,1.1,832
200,7777,0.0,75.900002,72.300003,0.25099999,39.400002,40.599998,16.9,3.0,5.5999999,36.799999,33.0,44.400002,4.0,0.0,0.0,25.4,63.099998,67.800003,3.3,5.3000002,6.4000001,75.599998,80.0,69.199997,0.80000001,0.89999998,1.1,0.60000002,85.5,65.800003,0.0,56.299999,40,19.1,0.1,16.5,64.099998,35.799999,12.3,30.6,0.0,0.1,0,3.0999999,0.0,37.900002,1.0,0.57999998,44.0,38.599998,23.200001,45.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,81.699997,87.699997,0.0,952
201,10017,0.0,45.799999,54.400002,0.113,44.900002,14.8,28.5,7.5999999,5.3000002,67.300003,23.9,29.4,1.3,0.0,0.0,70.599998,25.299999,65.400002,2.2,0.89999998,15.0,87.300003,66.699997,85.300003,3.5,0.89999998,0.89999998,0.69999999,78.699997,60.799999,0.0,79.800003,178,51.5,0.2,13.7,66.0,43.599998,8.6000004,24.700001,10.1,0.2,3,4.8000002,10.3,56.0,4.0,0.47,88.0,16.5,19.200001,40.700001,7.1999998,1.0,0.2,0.0,0.0,0.0,0.0,65.5,95.699997,3.4000001,478
202,10929,0.0,77.900002,76.699997,0.248,20.700001,40.599998,16.9,7.4000001,5.0,59.400002,27.5,34.5,5.1999998,0.0,0.0,18.700001,23.5,51.299999,2.3,3.0,7.0,81.199997,77.800003,85.699997,0.80000001,1.0,1.0,0.5,51.0,30.6,0.0,52.799999,43,32.200001,0.1,20.5,71.400002,37.5,10.0,31.200001,9.3000002,0.2,2,2.4000001,4.0,35.099998,4.1999998,0.5,42.0,30.5,18.200001,69.199997,17.299999,1.9,0.1,0.0,0.0,0.0,0.0,71.699997,93.699997,1.0,335
203,8727,0.0,62.5,75.0,0.23100001,28.1,40.599998,16.9,3.8,7.8000002,57.0,20.6,24.4,3.3,0.0,0.0,11.4,514.5,102.4,5.0,4.0999999,7.5999999,83.599998,100.0,73.699997,1.4,0.80000001,1.2,0.5,86.199997,44.0,0.0,48.5,70,24.9,0.5,12.2,75.599998,39.799999,11.4,33.5,11.4,0.2,1,2.7,0.0,37.200001,1.6,0.52999997,59.0,23.1,26.5,57.700001,3.3,2.0,0.5,0.0099999998,0.0,0.0,0.0,82.900002,90.0,0.5,1043
204,14666,0.0,90.099998,92.699997,0.35499999,11.3,49.200001,11.3,1.2,3.2,24.700001,46.799999,62.700001,0.0,0.0,0.0,6.5,0.0,69.699997,10.3,11.6,4.0,68.5,77.800003,46.700001,1.4,0.69999999,1.0,0.69999999,62.0,15.2,0.0,42.0,18,16.299999,0.1,25.700001,77.400002,57.299999,9.6999998,30.700001,0.0,0.5,1,1.7,8.6000004,15.3,1.0,0.63999999,23.0,50.200001,22.9,83.900002,0.0,2.5,0.1,0.0,0.0,0.0,0.0,65.800003,80.300003,0.1,948
205,17027,17.6,69.800003,81.599998,0.27500001,19.6,40.599998,16.9,7.5999999,6.0999999,38.900002,27.700001,35.900002,5.0999999,0.0,0.0,70.0,174.0,78.099998,6.5,5.1999998,6.4000001,73.800003,55.599998,72.5,1.4,0.89999998,1.2,0.60000002,69.5,26.0,0.0,51.799999,44,29.5,0.40000001,11.4,68.0,40.599998,12.9,33.299999,5.8000002,0.40000001,2,2.3,0.0,33.900002,1.9,0.58999997,47.0,44.599998,18.9,74.099998,1.7,2.0,0.40000001,0.0099999998,0.0,0.0,0.0,75.099998,91.300003,0.30000001,374
206,12467,36.700001,76.800003,70.300003,0.249,28.799999,40.599998,16.9,12.1,3.0999999,62.799999,24.200001,29.1,0.2,0.0,0.0,41.200001,416.70001,65.800003,1.1,2.8,13.2,86.800003,100.0,73.699997,0.5,0.89999998,1.0,0.5,80.800003,40.599998,0.0,52.400002,45,29.799999,0.60000002,19.700001,72.199997,38.799999,11.4,31.5,16.299999,0.2,1,1.5,0.0,35.599998,1.6,0.5,71.0,21.6,32.900002,67.300003,0.0,1.3,0.60000002,0.02,0.0,0.0,0.0,77.199997,90.300003,0.60000002,958
207,3760,0.0,93.800003,88.5,0.252,18.299999,38.5,13.6,1.4,0.0,9.1000004,35.799999,47.099998,0.0,0.0,0.0,0.0,0.0,94.300003,7.4000001,5.8000002,5.1999998,85.5,100.0,72.699997,2.0,0.60000002,0.80000001,0.89999998,81.699997,25.4,0.0,57.900002,12,9.8000002,0.0,28.1,69.199997,61.299999,14.6,23.200001,0.0,0.0,0,0.69999999,10.0,22.0,0.30000001,0.47,17.0,37.0,25.200001,76.699997,0.0,1.5,0.30000001,0.059999999,101.6,0.02,0.0,62.099998,88.199997,0.0,1011
208,7081,0.0,82.900002,83.5,0.26699999,10.4,38.5,13.6,3.2,0.0,24.299999,43.400002,58.0,0.0,0.0,0.0,42.700001,0.0,98.599998,4.5,1.9,5.3000002,91.599998,57.099998,60.700001,3.0,0.69999999,0.89999998,0.69999999,47.900002,37.799999,0.0,55.5,56,53.400002,0.1,19.6,75.400002,54.0,15.4,32.799999,0.0,0.2,0,1.9,16.700001,15.1,2.3,0.41999999,49.0,24.299999,15.6,64.099998,0.0,1.8,1.7,0.050000001,101.5,0.028999999,0.0,43.700001,90.599998,0.0,633
209,26809,22.200001,68.099998,75.099998,0.189,39.700001,23.1,21.700001,18.4,1.2,52.299999,28.700001,36.200001,0.0,3.4000001,0.1,197.8,28.9,77.099998,6.8000002,4.1999998,9.1000004,95.099998,50.0,68.0,1.8,0.89999998,1.2,0.80000001,70.5,49.700001,0.0,61.599998,97,36.5,1.2,16.6,79.400002,63.599998,6.5999999,18.0,22.700001,2.8,1,4.3000002,25.9,42.299999,3.7,0.34999999,79.0,6.1999998,24.5,46.0,0.0,1.0,41.0,0.91000003,34.400002,0.72799999,0.0,72.599998,89.5,0.80000001,321
210,22046,31.4,66.599998,77.699997,0.212,30.9,23.1,21.700001,14.7,0.89999998,35.700001,30.0,37.5,0.0,0.0,0.0,0.0,0.0,74.699997,7.4000001,4.4000001,7.0,93.199997,83.699997,64.099998,1.9,0.89999998,1.3,0.80000001,73.5,49.5,0.0,68.699997,47,36.400002,0.2,11.3,67.300003,53.0,19.1,22.0,13.8,0.69999999,2,1.9,12.8,39.599998,1.1,0.38999999,52.0,15.6,39.5,62.799999,0.0,1.0,37.5,0.18000001,78.300003,0.162,0.0,75.400002,86.400002,0.40000001,380
211,25035,70.0,48.799999,56.799999,0.127,64.5,15.1,32.099998,44.599998,19.200001,68.900002,21.1,27.0,0.0,4.5,0.30000001,61.400002,23.0,85.900002,7.6999998,3.8,13.1,97.099998,100.0,63.200001,2.2,0.89999998,1.1,0.69999999,86.599998,48.200001,0.0,76.5,320,59.599998,0.89999998,3.4000001,70.800003,47.299999,14.0,29.1,34.0,1.8,2,0.0,0.0,55.599998,3.3,0.31,304.0,5.5999999,37.5,25.0,0.0,1.0,15.9,0.62,57.900002,0.45199999,0.0,63.700001,86.099998,2.2,282
212,9453,39.599998,47.099998,61.599998,0.12800001,59.400002,23.1,21.700001,58.799999,40.400002,56.400002,37.0,48.299999,0.0,1.1,0.2,75.699997,109.5,92.300003,5.0,6.1999998,10.4,96.0,71.400002,60.799999,0.80000001,1.0,1.1,0.60000002,89.599998,61.799999,0.0,70.599998,104,43.400002,1.0,5.4000001,74.400002,42.700001,7.6999998,30.4,10.7,0.69999999,1,3.3,12.5,55.400002,2.0999999,0.33000001,89.0,3.5999999,42.5,22.5,0.0,1.0,59.5,0.54000002,40.900002,0.403,0.0,0.0,91.0,0.0,0
213,18216,66.099998,39.799999,55.5,0.16,64.5,15.1,32.099998,1085.6,77.900002,69.099998,22.299999,27.6,0.0,1.6,0.0,16.200001,134.10001,108.8,4.1999998,5.3000002,11.0,94.400002,50.0,39.400002,0.89999998,1.0,1.6,0.69999999,71.699997,60.099998,0.0,84.300003,128,56.599998,0.5,4.5999999,71.099998,46.5,10.7,28.200001,21.700001,0.5,1,0.0,0.0,56.799999,1.5,0.34,111.0,3.9000001,40.400002,12.5,0.0,1.0,19.0,0.14,5.8000002,0.048999999,1.8,90.599998,79.300003,3.0,133
214,44657,54.299999,44.900002,73.400002,0.25799999,46.5,25.200001,20.1,141.5,18.4,56.5,32.799999,42.900002,0.0,0.89999998,0.1,75.400002,17.4,110.5,8.6000004,6.0999999,9.1999998,91.599998,62.5,83.300003,1.6,0.89999998,1.6,0.69999999,61.5,17.4,0.0,63.5,160,46.700001,0.69999999,2.3,72.300003,47.700001,9.3000002,27.299999,22.700001,2.0999999,2,0.0,0.0,45.599998,2.7,0.38999999,137.0,16.200001,44.900002,37.799999,88.300003,1.0,50.400002,0.61000001,30.9,0.39700001,1.5,61.0,68.5,1.7,147
215,14539,54.400002,42.299999,67.5,0.212,48.400002,15.1,32.099998,240.39999,35.700001,65.900002,22.700001,29.6,0.0,0.0,3.4000001,14.1,0.0,91.599998,8.0,7.4000001,11.1,97.099998,32.700001,71.900002,1.3,1.0,1.6,0.60000002,34.400002,33.400002,0.0,70.400002,278,38.0,0.69999999,3.0,71.400002,41.900002,11.8,32.5,14.0,0.5,1,2.5999999,4.3000002,42.200001,2.5999999,0.30000001,295.0,4.3000002,38.099998,15.5,0.0,1.0,22.700001,0.2,47.400002,0.098999999,0.0,70.699997,87.0,0.30000001,484
216,9090,0.0,,83.300003,0.36199999,18.299999,25.700001,17.200001,20.700001,0.0,62.0,18.299999,22.6,0.0,0.0,11.5,11.3,0.0,121.0,10.5,7.6999998,9.3999996,98.0,0.0,50.0,1.6,0.89999998,1.3,0.60000002,76.0,84.5,0.0,63.900002,43,15.3,0.0,,65.5,41.099998,13.1,29.799999,0.0,0.1,0,1.1,0.0,27.4,1.9,0.30000001,,6.6999998,70.800003,15.3,0.0,2.0,8.3000002,0.23,0.0,0.142,0.0,85.300003,87.5,0.0,1888
217,999,0.0,,81.599998,0.219,48.700001,15.1,32.099998,1032.5,76.300003,66.900002,26.5,34.400002,0.0,0.0,0.0,0.0,0.0,219.5,1.6,7.5,10.5,96.699997,0.0,50.0,0.30000001,0.89999998,0.80000001,0.40000001,71.300003,91.5,0.0,77.400002,40,17.9,0.0,,79.0,35.099998,5.8000002,41.099998,0.0,0.0,1,1.3,0.0,40.5,6.0999999,0.34999999,,4.0999999,34.0,13.4,0.0,2.0,68.5,0.36000001,0.0,0.153,0.0,14.7,84.099998,0.69999999,119
218,6607,0.0,,89.300003,0.37099999,27.1,25.200001,20.1,1480.7,82.699997,59.0,25.4,33.900002,0.0,3.0,0.0,0.0,0.0,112.9,13.9,7.6999998,4.5999999,94.099998,100.0,73.800003,1.9,0.89999998,1.1,0.5,45.799999,85.5,0.0,73.5,40,9.6000004,0.0,,77.199997,37.599998,10.1,35.5,0.0,0.1,2,0.60000002,0.0,21.0,1.4,0.34999999,,3.0999999,53.200001,18.200001,0.0,2.0,26.6,0.079999998,0.30000001,0.02,0.0,45.400002,67.900002,3.5,187
219,101755,88.5,26.9,58.700001,0.182,30.6,15.1,32.099998,150.39999,31.6,75.699997,24.1,31.200001,0.0,31.200001,23.0,75.699997,190.89999,121.0,8.6000004,6.5,15.7,97.900002,44.400002,53.299999,1.4,1.0,1.1,0.60000002,20.299999,27.799999,0.0,88.199997,195,68.199997,0.89999998,0.0,68.300003,43.700001,17.6,31.299999,23.200001,4.5,2,3.0999999,19.1,57.0,2.2,0.30000001,73.0,4.8000002,38.799999,7.9000001,1.5,1.0,7.0999999,0.18000001,0.0,0.14300001,8.0,83.599998,91.300003,3.7,544
220,10967,55.200001,53.0,44.099998,0.139,58.799999,15.4,27.5,178.10001,32.0,80.0,16.6,18.799999,0.0,0.0,5.1999998,60.700001,0.0,93.0,5.5,2.5,11.5,98.0,0.0,41.200001,2.7,1.0,1.2,0.5,85.800003,36.5,0.0,79.5,111,63.599998,0.40000001,5.5999999,70.300003,37.200001,16.0,37.099998,9.8000002,0.2,3,1.1,0.0,51.099998,2.4000001,0.30000001,169.0,2.2,36.400002,8.0,0.0,1.0,17.299999,0.56999999,0.0,0.34299999,0.0,81.099998,89.599998,0.5,947
221,4092,0.0,,66.599998,0.28999999,21.0,25.700001,17.200001,407.60001,27.9,73.599998,17.700001,22.6,0.0,4.9000001,13.5,0.0,0.0,62.200001,5.8000002,7.3000002,12.0,94.900002,0.0,56.900002,0.80000001,0.89999998,1.2,0.60000002,51.0,74.699997,0.0,61.099998,43,42.400002,0.1,1.4,81.400002,48.900002,17.6,35.599998,0.0,0.40000001,1,0.80000001,0.0,30.200001,4.4000001,0.38,,9.3000002,32.599998,28.299999,0.0,1.9,193.10001,0.34,0.40000001,0.28299999,0.0,90.699997,85.5,0.0,2225
222,3356,0.0,,97.699997,0.50800002,2.0,25.700001,17.200001,101.2,26.0,41.099998,34.900002,47.700001,0.0,0.0,9.6000004,0.0,0.0,76.199997,9.6999998,20.0,5.8000002,95.599998,0.0,80.0,0.69999999,0.89999998,1.0,0.40000001,30.6,60.900002,0.0,31.9,43,5.5999999,0.0,,64.400002,25.1,15.4,38.200001,0.0,0.0,0,0.5,0.0,4.4000001,1.5,0.41999999,,1.7,60.099998,37.099998,0.0,2.0,18.4,0.1,0.0,0.075000003,0.0,50.099998,77.0,0.0,715
223,7247,43.799999,38.900002,70.699997,0.204,45.5,15.4,27.5,436.5,26.4,67.099998,27.5,35.5,0.0,0.0,10.3,57.400002,0.0,145.5,10.3,6.5,14.4,97.699997,0.0,60.0,1.7,0.89999998,1.5,0.60000002,82.0,41.700001,0.0,69.800003,102,48.599998,0.1,7.0,57.5,33.599998,39.299999,36.099998,28.299999,0.80000001,1,2.2,0.0,36.5,2.5,0.36000001,136.0,2.2,43.799999,11.7,0.0,1.0,23.299999,0.07,39.599998,0.063000001,4.8000002,75.0,84.199997,0.0,837
224,10379,49.900002,50.5,71.0,0.15700001,72.599998,15.1,32.099998,993.59998,52.400002,66.0,16.799999,21.0,0.0,1.0,1.4,29.6,0.0,119.5,6.4000001,4.6999998,7.5,96.5,40.0,77.300003,1.6,0.89999998,1.4,0.5,89.0,44.099998,0.0,83.699997,59,45.900002,0.1,8.3000002,70.800003,37.299999,12.4,42.0,9.8000002,0.80000001,2,1.9,7.6999998,44.599998,2.4000001,0.31999999,89.0,3.0999999,41.5,7.3000002,0.0,1.7,8.3000002,0.13,47.299999,0.041999999,0.0,57.200001,85.400002,0.69999999,116
225,1840,0.0,,86.699997,0.33000001,25.6,25.700001,17.200001,82.900002,19.1,65.0,31.5,41.900002,0.0,5.5,41.200001,55.700001,0.0,328.89999,2.0999999,2.4000001,5.4000001,97.5,0.0,0.0,1.0,0.89999998,0.80000001,0.40000001,73.0,81.599998,0.0,67.5,43,9.6000004,0.0,,72.099998,30.299999,21.0,52.700001,0.0,0.0,0,0.5,0.0,17.700001,4.5,0.31,,2.4000001,58.900002,21.299999,0.0,2.0,46.799999,0.029999999,0.0,0.025,0.0,81.800003,75.099998,0.0,2482
226,44446,85.599998,29.4,38.200001,0.090000004,77.5,9.1999998,33.799999,114.6,16.200001,81.800003,19.9,24.700001,0.0,10.8,37.5,72.800003,172.0,110.6,9.5,7.0999999,14.7,98.199997,57.099998,19.0,1.5,1.0,1.3,0.60000002,91.199997,42.200001,0.0,91.0,259,77.5,1.1,0.0,69.400002,44.599998,14.6,30.0,20.4,2.0999999,2,3.5999999,18.1,62.0,2.2,0.28,147.0,3.5999999,34.0,6.8000002,0.0,1.0,20.6,0.38999999,0.0,0.26499999,4.5999999,87.800003,85.900002,2.5,262
227,3209,0.0,,86.599998,0.36700001,7.3000002,25.700001,17.200001,353.5,0.0,62.700001,27.299999,33.799999,0.0,0.0,25.799999,32.0,0.0,256.0,11.4,5.6999998,6.0999999,97.300003,0.0,50.0,2.0,0.89999998,1.4,0.40000001,65.300003,76.300003,0.0,55.099998,43,17.700001,0.0,,70.800003,30.6,16.1,46.0,0.0,0.1,0,0.89999998,0.0,23.9,4.5,0.33000001,,1.8,51.900002,23.799999,0.0,2.0,21.700001,0.050000001,0.0,0.046999998,0.0,76.900002,85.199997,0.0,1308
228,2506,0.0,,94.699997,0.368,8.3999996,25.700001,17.200001,378.29999,0.0,69.900002,49.099998,67.900002,0.0,0.0,52.700001,0.0,0.0,166.7,3.8,5.5999999,5.5999999,98.199997,0.0,71.400002,1.0,0.80000001,0.89999998,0.40000001,65.0,78.900002,0.0,53.599998,43,5.1999998,0.0,,82.0,30.799999,5.8000002,53.5,0.0,0.0,0,0.1,0.0,8.3999996,0.40000001,0.30000001,,0.69999999,48.700001,21.6,0.0,2.0,26.1,0.0099999998,0.0,0.014,0.0,35.099998,81.199997,0.0,1315
229,2422,0.0,,87.900002,0.36899999,5.1999998,25.700001,17.200001,267.70001,0.0,73.300003,30.5,35.099998,0.0,0.0,81.400002,42.700001,109.1,188.2,6.6999998,8.8999996,6.0999999,97.699997,0.0,62.5,1.0,1.0,1.1,0.5,87.400002,70.699997,0.0,59.799999,43,17.4,0.0,,81.599998,43.5,11.7,42.700001,0.0,0.1,0,1.3,0.0,18.0,2.5999999,0.33000001,,3.7,40.700001,31.299999,0.0,2.0,67.0,0.079999998,19.5,0.075000003,0.0,65.099998,85.699997,0.0,1291
