asdf_id,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2020.count,worldpop_pop_count_1km_mosaic.2020.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
294,19831.0996094,inf,19789.0996094,8358.9921875,19789.0996094,8531.61328125,19789.0996094,8481.07714844,19789.0996094,9350.69335938,19789.0996094,8809.96582031,19789.0996094,9221.11621094,19789.0996094,9366.09375,19789.0996094,9380.828125,19789.0996094,9570.92480469,19789.0996094,9647.56835938,19789.0996094,9662.88867188,19789.0996094,10128.6972656,19789.0996094,9910.5625,19789.0996094,10236.2480469,19789.0996094,10374.421875,19789.0996094,10838.9208984,19789.0996094,11186.2714844,19789.0996094,11411.9238281,19789.0996094,11645.3632812,19789.0996094,11934.9550781,ADM3,294,294,BOL,BOL-ADM3-33444609B93004293,Urubicha,ADM3
295,21332.1875,inf,21253.1875,5277.90966797,21253.1875,5396.97509766,21253.1875,5336.0078125,21253.1875,5525.01757812,21253.1875,5459.65429688,21253.1875,5586.48339844,21253.1875,5693.58349609,21253.1875,5625.33154297,21253.1875,5752.98876953,21253.1875,5817.05761719,21253.1875,5891.09619141,21253.1875,5947.49609375,21253.1875,5990.76708984,21253.1875,6073.66992188,21253.1875,6115.48095703,21253.1875,6210.89501953,21253.1875,6292.61328125,21253.1875,6358.98242188,21253.1875,6428.87451172,21253.1875,6501.54541016,ADM3,295,295,BOL,BOL-ADM3-33444609B21187437,Baures,ADM3
296,2318.37011719,75184.1796875,2318.37011719,76149.8359375,2318.37011719,81618.515625,2318.37011719,78854.7578125,2318.37011719,85172.6015625,2318.37011719,84237.6171875,2318.37011719,88383.5078125,2318.37011719,92720.953125,2318.37011719,90906.0078125,2318.37011719,95512.421875,2318.37011719,98027.546875,2318.37011719,100084.09375,2318.37011719,101087.9375,2318.37011719,104681.039062,2318.37011719,107489.046875,2318.37011719,109746.640625,2318.37011719,113364.921875,2318.37011719,115696.648438,2318.37011719,118883.484375,2318.37011719,121847.164062,2318.37011719,125083.273438,ADM3,296,296,BOL,BOL-ADM3-33444609B59063344,Trinidad,ADM3
297,2934.64990234,6056.21191406,2934.64990234,6086.67480469,2934.64990234,6145.61669922,2934.64990234,6117.79394531,2934.64990234,6144.0390625,2934.64990234,6143.65820312,2934.64990234,6176.58007812,2934.64990234,6179.81005859,2934.64990234,6195.47802734,2934.64990234,6193.29492188,2934.64990234,6214.26074219,2934.64990234,6246.95263672,2934.64990234,6284.92773438,2934.64990234,6316.41796875,2934.64990234,6317.23144531,2934.64990234,6365.51464844,2934.64990234,6406.44775391,2934.64990234,6425.15771484,2934.64990234,6457.48779297,2934.64990234,6480.25683594,2934.64990234,6499.28222656,ADM3,297,297,BOL,BOL-ADM3-33444609B54102559,San Antonio de Lomerio,ADM3
298,2968.4699707,11778.6757812,2968.4699707,11650.4550781,2968.4699707,11425.1347656,2968.4699707,11528.3613281,2968.4699707,11143.5419922,2968.4699707,11272.7539062,2968.4699707,11023.5585938,2968.4699707,10795.2226562,2968.4699707,10897.9140625,2968.4699707,10679.3955078,2968.4699707,10551.9082031,2968.4699707,10443.6816406,2968.4699707,10363.5097656,2968.4699707,10253.2734375,2968.4699707,10164.3876953,2968.4699707,10081.390625,2968.4699707,9948.62695312,2968.4699707,9843.99023438,2968.4699707,9743.77246094,2968.4699707,9642.203125,2968.4699707,9543.41796875,ADM3,298,298,BOL,BOL-ADM3-33444609B66575543,Pojo,ADM3
299,2715.67993164,22773.9824219,2715.67993164,23375.9335938,2715.67993164,25407.8535156,2715.67993164,24307.9238281,2715.67993164,26586.09375,2715.67993164,26207.8007812,2715.67993164,27369.9199219,2715.67993164,29083.109375,2715.67993164,28447.3417969,2715.67993164,30008.0976562,2715.67993164,30844.7148438,2715.67993164,31561.6914062,2715.67993164,31982.6621094,2715.67993164,33297.7890625,2715.67993164,34070.5820312,2715.67993164,35303.5429688,2715.67993164,36376.171875,2715.67993164,37332.5351562,2715.67993164,38561.8945312,2715.67993164,39690.9960938,2715.67993164,40931.4960938,ADM3,299,299,BOL,BOL-ADM3-33444609B6351519,Entre Ríos,ADM3
300,1787.58996582,21138.4707031,1787.58996582,21946.1660156,1787.58996582,21206.3613281,1787.58996582,21775.3769531,1787.58996582,22017.8125,1787.58996582,21006.8398438,1787.58996582,21620.78125,1787.58996582,21826.2578125,1787.58996582,21580.671875,1787.58996582,22021.625,1787.58996582,22227.1699219,1787.58996582,22548.5742188,1787.58996582,24100.6601562,1787.58996582,22398.7675781,1787.58996582,22483.3476562,1787.58996582,21199.2207031,1787.58996582,22175.078125,1787.58996582,23249.921875,1787.58996582,22754.7734375,1787.58996582,23073.1132812,1787.58996582,23160.8984375,ADM3,300,300,BOL,BOL-ADM3-33444609B40832379,Poroma,ADM3
301,639.789978027,15531.6230469,639.789978027,15578.421875,639.789978027,15384.8291016,639.789978027,15506.0615234,639.789978027,15676.640625,639.789978027,15373.0976562,639.789978027,15498.5664062,639.789978027,16178.0908203,639.789978027,15879.9775391,639.789978027,16041.3691406,639.789978027,16563.3515625,639.789978027,16802.0253906,639.789978027,17035.7148438,639.789978027,17083.9433594,639.789978027,17165.3769531,639.789978027,17352.9433594,639.789978027,17751.7617188,639.789978027,18060.7167969,639.789978027,18261.7070312,639.789978027,18462.6074219,639.789978027,18677.2363281,ADM3,301,301,BOL,BOL-ADM3-33444609B77419578,Colomi,ADM3
302,521.16003418,5149.99707031,521.16003418,4975.48291016,521.16003418,4683.78369141,521.16003418,4807.37695312,521.16003418,4364.44873047,521.16003418,4534.15527344,521.16003418,4229.91503906,521.16003418,3980.20751953,521.16003418,4100.19433594,521.16003418,3843.21313477,521.16003418,3712.13476562,521.16003418,3582.26220703,521.16003418,3492.44287109,521.16003418,3375.48901367,521.16003418,3267.62597656,521.16003418,3169.12695312,521.16003418,3042.4375,521.16003418,2965.16650391,521.16003418,2866.40283203,521.16003418,2779.58349609,521.16003418,2701.33422852,ADM3,302,302,BOL,BOL-ADM3-33444609B47454413,Alalay,ADM3
303,744.349975586,4714.92871094,744.349975586,4709.23242188,744.349975586,4814.79589844,744.349975586,4773.89160156,744.349975586,4958.96679688,744.349975586,4895.03613281,744.349975586,5008.25976562,744.349975586,5163.33056641,744.349975586,5092.95019531,744.349975586,5224.9140625,744.349975586,5303.4375,744.349975586,5354.39746094,744.349975586,5434.19921875,744.349975586,5477.16894531,744.349975586,5576.75,744.349975586,5664.79248047,744.349975586,5759.89746094,744.349975586,5844.91943359,744.349975586,5937.53857422,744.349975586,6084.53515625,744.349975586,6174.2890625,ADM3,303,303,BOL,BOL-ADM3-33444609B95117685,Vila Vila,ADM3
304,44643.4985352,5510.45458984,44643.4985352,5793.15005493,44643.4985352,6327.30734253,44643.4985352,6053.06716919,44643.4985352,6915.73028564,44643.4985352,6617.18341064,44643.4985352,7233.21368408,44643.4985352,7925.40771484,44643.4985352,7559.18502808,44643.4985352,8298.02441406,44643.4985352,8663.57528687,44643.4985352,9068.79190063,44643.4985352,9485.7322998,44643.4985352,9943.27307129,44643.4985352,10424.9226074,44643.4985352,10876.508667,44643.4985352,11394.6755981,44643.4985352,11930.6929932,44643.4985352,12471.4976196,44643.4985352,13066.6795044,44643.4985352,13678.8808594,ADM3,304,304,BOL,BOL-ADM3-33444609B5346742,Ixiamas,ADM3
305,919.619995117,8619.68164062,919.619995117,8689.18457031,919.619995117,8683.73535156,919.619995117,8682.87109375,919.619995117,8813.0,919.619995117,8747.08886719,919.619995117,8872.81445312,919.619995117,8969.86523438,919.619995117,8900.28515625,919.619995117,8991.86523438,919.619995117,9063.59570312,919.619995117,9089.359375,919.619995117,9129.80664062,919.619995117,9097.3046875,919.619995117,9095.77734375,919.619995117,9263.40722656,919.619995117,9321.08886719,919.619995117,9348.84570312,919.619995117,9384.07226562,919.619995117,9418.51757812,919.619995117,9557.8515625,ADM3,305,305,BOL,BOL-ADM3-33444609B73132405,Ayata,ADM3
306,9553.5703125,17504.578125,9553.5703125,18185.5371094,9553.5703125,19768.40625,9553.5703125,18975.3867188,9553.5703125,21400.9433594,9553.5703125,20647.3496094,9553.5703125,22390.0664062,9553.5703125,24238.7421875,9553.5703125,23268.9433594,9553.5703125,25333.5039062,9553.5703125,26421.1269531,9553.5703125,27484.9472656,9553.5703125,28621.5039062,9553.5703125,29814.8046875,9553.5703125,31117.8105469,9553.5703125,32543.2539062,9553.5703125,33942.1796875,9553.5703125,35293.6523438,9553.5703125,36857.0429688,9553.5703125,38399.2929688,9553.5703125,40035.9765625,ADM3,306,306,BOL,BOL-ADM3-33444609B71435776,Uyuni,ADM3
307,135.869995117,1352.70422363,135.869995117,1494.88061523,135.869995117,1814.63977051,135.869995117,1644.97705078,135.869995117,2219.39746094,135.869995117,2014.43249512,135.869995117,2450.32128906,135.869995117,3051.18139648,135.869995117,2705.86914062,135.869995117,3358.95947266,135.869995117,3674.00244141,135.869995117,4046.2590332,135.869995117,4398.32080078,135.869995117,4908.72558594,135.869995117,5350.19042969,135.869995117,6095.21386719,135.869995117,6700.19824219,135.869995117,7438.58105469,135.869995117,8230.72460938,135.869995117,9119.50585938,135.869995117,10080.2763672,ADM3,307,307,BOL,BOL-ADM3-33444609B66511934,Waldo Ballivian,ADM3
308,3543.9699707,3.40282346639e+38,3542.9699707,5351.14355469,3542.9699707,5205.38427734,3542.9699707,5253.22998047,3542.9699707,4996.63818359,3542.9699707,5082.06445312,3542.9699707,4883.27539062,3542.9699707,4686.05859375,3542.9699707,4786.35449219,3542.9699707,4587.92871094,3542.9699707,4569.23095703,3542.9699707,4439.29492188,3542.9699707,4400.65136719,3542.9699707,4310.45117188,3542.9699707,4226.64160156,3542.9699707,4144.77832031,3542.9699707,4086.38330078,3542.9699707,4002.78466797,3542.9699707,3962.49023438,3542.9699707,3883.39672852,3542.9699707,3812.17480469,ADM3,308,308,BOL,BOL-ADM3-33444609B68137279,Curahuara de Carangas,ADM3
309,1111.07006836,1657.45825195,1111.07006836,1684.90673828,1111.07006836,1714.02880859,1111.07006836,1696.71362305,1111.07006836,1746.23681641,1111.07006836,1736.82250977,1111.07006836,1749.87658691,1111.07006836,1795.88220215,1111.07006836,1756.37524414,1111.07006836,1814.31103516,1111.07006836,1833.15844727,1111.07006836,1864.76281738,1111.07006836,1865.59863281,1111.07006836,1872.64941406,1111.07006836,1901.58459473,1111.07006836,1911.86791992,1111.07006836,2014.69702148,1111.07006836,2048.60400391,1111.07006836,2072.1003418,1111.07006836,2119.41796875,1111.07006836,2152.04394531,ADM3,309,309,BOL,BOL-ADM3-33444609B36186520,Choquecota,ADM3
310,1659.81994629,1115.84106445,1659.81994629,1233.07226562,1659.81994629,1589.41918945,1659.81994629,1420.75146484,1659.81994629,1999.34741211,1659.81994629,1875.73828125,1659.81994629,2157.89477539,1659.81994629,2889.62109375,1659.81994629,2526.64794922,1659.81994629,3164.09179688,1659.81994629,3602.17138672,1659.81994629,4270.32958984,1659.81994629,4732.68945312,1659.81994629,5441.24902344,1659.81994629,6203.20703125,1659.81994629,7129.35351562,1659.81994629,8154.83300781,1659.81994629,9346.60742188,1659.81994629,10716.1347656,1659.81994629,12305.4960938,1659.81994629,14134.4492188,ADM3,310,310,BOL,BOL-ADM3-33444609B87640342,Escara,ADM3
311,262.399993896,529.264709473,262.399993896,546.45904541,262.399993896,585.231079102,262.399993896,564.402160645,262.399993896,626.789245605,262.399993896,606.529724121,262.399993896,648.637207031,262.399993896,695.617919922,262.399993896,669.713684082,262.399993896,718.740844727,262.399993896,745.172729492,262.399993896,770.99005127,262.399993896,789.923522949,262.399993896,814.179321289,262.399993896,848.712341309,262.399993896,884.302490234,262.399993896,913.687988281,262.399993896,945.755615234,262.399993896,979.302429199,262.399993896,1013.08886719,262.399993896,1047.13537598,ADM3,311,311,BOL,BOL-ADM3-33444609B79549253,Coipasa,ADM3
312,446.979980469,1681.43725586,446.979980469,1691.49304199,446.979980469,1716.82385254,446.979980469,1704.9864502,446.979980469,1753.38330078,446.979980469,1734.91186523,446.979980469,1771.1114502,446.979980469,1809.8684082,446.979980469,1787.92602539,446.979980469,1826.80725098,446.979980469,1839.62719727,446.979980469,1863.75048828,446.979980469,1882.90771484,446.979980469,1899.77441406,446.979980469,1923.89489746,446.979980469,1937.21606445,446.979980469,1960.98364258,446.979980469,1987.40673828,446.979980469,2001.2376709,446.979980469,2025.43676758,446.979980469,2047.3614502,ADM3,312,312,BOL,BOL-ADM3-33444609B48403080,Chipaya,ADM3
313,788.869995117,14485.0839844,788.869995117,14675.4804688,788.869995117,14922.4960938,788.869995117,14793.046875,788.869995117,15332.6513672,788.869995117,15042.6259766,788.869995117,15433.1933594,788.869995117,15835.5898438,788.869995117,15631.9921875,788.869995117,15827.7128906,788.869995117,16080.7939453,788.869995117,16213.5126953,788.869995117,16472.6953125,788.869995117,16641.4726562,788.869995117,16916.6914062,788.869995117,17130.3242188,788.869995117,17197.34375,788.869995117,17421.5898438,788.869995117,17580.9941406,788.869995117,17788.2558594,788.869995117,18007.9140625,ADM3,313,313,BOL,BOL-ADM3-33444609B66088023,Chayanta,ADM3
314,6994.75976562,8648.04882812,6994.75976562,8907.67089844,6994.75976562,9388.58984375,6994.75976562,9137.79492188,6994.75976562,9921.39160156,6994.75976562,9652.49609375,6994.75976562,10202.265625,6994.75976562,10761.4277344,6994.75976562,10463.3134766,6994.75976562,11057.5253906,6994.75976562,11360.6982422,6994.75976562,11680.5683594,6994.75976562,12006.1015625,6994.75976562,12333.8457031,6994.75976562,12665.3847656,6994.75976562,13067.8017578,6994.75976562,13383.4814453,6994.75976562,13766.8408203,6994.75976562,14144.0742188,6994.75976562,14537.7519531,6994.75976562,14947.6611328,ADM3,314,314,BOL,BOL-ADM3-33444609B60563542,Salinas de Garcí Mendoza,ADM3
315,7772.35009766,37623.3671875,7772.35009766,38164.9492188,7772.35009766,39245.3046875,7772.35009766,38702.8476562,7772.35009766,40427.2890625,7772.35009766,39836.203125,7772.35009766,40981.1640625,7772.35009766,42160.2226562,7772.35009766,41552.515625,7772.35009766,42795.7382812,7772.35009766,43387.3671875,7772.35009766,44041.4765625,7772.35009766,44692.8828125,7772.35009766,45304.7734375,7772.35009766,45911.0820312,7772.35009766,46577.7890625,7772.35009766,47276.8828125,7772.35009766,47975.5234375,7772.35009766,48622.8320312,7772.35009766,49324.1796875,7772.35009766,50025.6484375,ADM3,315,315,BOL,BOL-ADM3-33444609B90206942,Tupiza,ADM3
316,2931.85986328,10175.5683594,2931.85986328,10470.4814453,2931.85986328,10574.125,2931.85986328,10544.7324219,2931.85986328,11188.65625,2931.85986328,10779.7939453,2931.85986328,11344.21875,2931.85986328,11718.5273438,2931.85986328,11473.0048828,2931.85986328,11875.7919922,2931.85986328,12082.3388672,2931.85986328,12322.8183594,2931.85986328,12635.3378906,2931.85986328,12834.7285156,2931.85986328,13012.328125,2931.85986328,13393.6835938,2931.85986328,13368.7822266,2931.85986328,13742.03125,2931.85986328,13958.2958984,2931.85986328,14211.8574219,2931.85986328,14485.5507812,ADM3,316,316,BOL,BOL-ADM3-33444609B106993,Atocha,ADM3
317,5471.29003906,3.40282346639e+38,5470.29003906,904.738647461,5470.29003906,941.398376465,5470.29003906,929.666748047,5470.29003906,978.215209961,5470.29003906,947.039001465,5470.29003906,989.762329102,5470.29003906,1035.64331055,5470.29003906,1017.69683838,5470.29003906,1047.35168457,5470.29003906,1074.41052246,5470.29003906,1093.01000977,5470.29003906,1123.83666992,5470.29003906,1143.94677734,5470.29003906,1166.98974609,5470.29003906,1187.59191895,5470.29003906,1216.68005371,5470.29003906,1252.2722168,5470.29003906,1284.08642578,5470.29003906,1312.75756836,5470.29003906,1343.55322266,ADM3,317,317,BOL,BOL-ADM3-33444609B51545061,San Pedro de Quemes,ADM3
318,6210.77001953,34193.578125,6210.77001953,35155.03125,6210.77001953,36646.0625,6210.77001953,35847.1679688,6210.77001953,38181.7148438,6210.77001953,37333.6640625,6210.77001953,38912.0078125,6210.77001953,40350.0390625,6210.77001953,39666.1914062,6210.77001953,41214.4296875,6210.77001953,42106.171875,6210.77001953,44102.671875,6210.77001953,43934.9570312,6210.77001953,45253.0742188,6210.77001953,46155.25,6210.77001953,47178.203125,6210.77001953,48073.3046875,6210.77001953,49198.5859375,6210.77001953,49956.5898438,6210.77001953,50907.1835938,6210.77001953,51952.25,ADM3,318,318,BOL,BOL-ADM3-33444609B42696709,San Julián,ADM3
319,9719.39941406,inf,9633.66992188,13272.1630859,9633.66992188,13950.0,9633.66992188,13589.3945312,9633.66992188,15258.4140625,9633.66992188,14513.7666016,9633.66992188,15858.0693359,9633.66992188,17118.0566406,9633.66992188,16372.953125,9633.66992188,17868.7109375,9633.66992188,18254.3769531,9633.66992188,17750.2929688,9633.66992188,19704.296875,9633.66992188,19686.3417969,9633.66992188,20785.7480469,9633.66992188,21084.0332031,9633.66992188,22159.1074219,9633.66992188,23032.7226562,9633.66992188,24105.1132812,9633.66992188,25116.4863281,9633.66992188,26130.5566406,ADM3,319,319,BOL,BOL-ADM3-33444609B68632045,El Puente,ADM3
320,4096.87988281,15458.4677734,4096.87988281,15587.0419922,4096.87988281,15936.7734375,4096.87988281,15739.4892578,4096.87988281,16046.015625,4096.87988281,16084.359375,4096.87988281,16214.5058594,4096.87988281,16508.0292969,4096.87988281,16332.3867188,4096.87988281,16629.9765625,4096.87988281,16663.3320312,4096.87988281,16772.9472656,4096.87988281,16979.296875,4096.87988281,17134.3691406,4096.87988281,17429.8652344,4096.87988281,17619.9414062,4096.87988281,17642.2421875,4096.87988281,17736.828125,4096.87988281,17909.3984375,4096.87988281,18051.0800781,4096.87988281,18206.5097656,ADM3,320,320,BOL,BOL-ADM3-33444609B10638383,Comarapa,ADM3
321,501.909973145,33601.2929688,501.909973145,33469.4804688,501.909973145,34151.234375,501.909973145,33700.546875,501.909973145,33846.4921875,501.909973145,34078.375,501.909973145,34309.84375,501.909973145,34892.3125,501.909973145,34452.40625,501.909973145,35004.5078125,501.909973145,34544.4765625,501.909973145,34611.96875,501.909973145,34650.6015625,501.909973145,34867.8125,501.909973145,35157.1835938,501.909973145,35241.2773438,501.909973145,35444.6796875,501.909973145,35469.046875,501.909973145,35574.0039062,501.909973145,35714.8671875,501.909973145,35959.03125,ADM3,321,321,BOL,BOL-ADM3-33444609B8717747,Bermejo,ADM3
322,868.700012207,8154.84179688,868.700012207,8352.48242188,868.700012207,8655.21875,868.700012207,8472.47460938,868.700012207,9024.30078125,868.700012207,8832.39257812,868.700012207,9346.17382812,868.700012207,9935.05078125,868.700012207,9564.8359375,868.700012207,10196.3330078,868.700012207,10488.7304688,868.700012207,10536.2460938,868.700012207,10725.1894531,868.700012207,10975.453125,868.700012207,11317.2109375,868.700012207,11451.6816406,868.700012207,11782.1806641,868.700012207,12010.984375,868.700012207,12310.1757812,868.700012207,12563.8242188,868.700012207,12837.078125,ADM3,322,322,BOL,BOL-ADM3-33444609B53463626,Villa Charcas,ADM3
323,438.590026855,1.3611293105e+37,438.430023193,14016.3291016,438.430023193,13670.2597656,438.430023193,13821.8457031,438.430023193,13358.2675781,438.430023193,13503.5214844,438.430023193,13198.5771484,438.430023193,12809.9882812,438.430023193,12984.78125,438.430023193,12643.6289062,438.430023193,12451.1132812,438.430023193,12341.8476562,438.430023193,12237.1992188,438.430023193,12027.3798828,438.430023193,11915.0654297,438.430023193,11702.2353516,438.430023193,11485.0585938,438.430023193,11399.6689453,438.430023193,11213.3349609,438.430023193,11066.1904297,438.430023193,10921.9921875,ADM3,323,323,BOL,BOL-ADM3-33444609B82635532,Puerto Acosta,ADM3
324,151.75,7183.61181641,151.75,7175.50537109,151.75,7171.15136719,151.75,7174.83105469,151.75,7138.7109375,151.75,7165.49072266,151.75,7161.61376953,151.75,7187.77539062,151.75,7196.57177734,151.75,7156.00292969,151.75,7187.41552734,151.75,7195.23681641,151.75,7070.43457031,151.75,7111.65283203,151.75,7112.00634766,151.75,7106.71484375,151.75,7151.41113281,151.75,7113.55664062,151.75,7113.5625,151.75,7111.31396484,151.75,7100.98828125,ADM3,324,324,BOL,BOL-ADM3-33444609B17656422,Escoma,ADM3
